Set #,k,QQ,x_b,t,phi_x,F,sigmaF,ReH,ReE,ReHt,dvcs
149.0,5.75,2.77,0.333,-0.16,262.66,0.115449525,0.0,-0.90978837,-0.31,-0.40957063,0.019535348
149.0,5.75,2.77,0.333,-0.16,277.67,0.12947401,0.0,-0.90978837,-0.31,-0.40957063,0.019535348
149.0,5.75,2.77,0.333,-0.16,292.67,0.14589167,0.0,-0.90978837,-0.31,-0.40957063,0.019535348
149.0,5.75,2.77,0.333,-0.16,307.66,0.1637857,0.0,-0.90978837,-0.31,-0.40957063,0.019535348
149.0,5.75,2.77,0.333,-0.16,322.63,0.18130773,0.0,-0.90978837,-0.31,-0.40957063,0.019535348
149.0,5.75,2.77,0.333,-0.16,337.58,0.1957039,0.07070977,-0.90978837,-0.31,-0.40957063,0.019535348
149.0,5.75,2.77,0.333,-0.16,352.53,0.20394595,0.07558645,-0.90978837,-0.31,-0.40957063,0.019535348
150.0,5.75,2.78,0.335,-0.2,7.5,0.22485526,0.024626149,-0.9213444,-0.31,-0.37985682,0.01767926
150.0,5.75,2.78,0.335,-0.2,22.42,0.2082822,0.025599966,-0.9213444,-0.31,-0.37985682,0.01767926
150.0,5.75,2.78,0.335,-0.2,37.29,0.18208148,0.020906596,-0.9213444,-0.31,-0.37985682,0.01767926
150.0,5.75,2.78,0.335,-0.2,52.22,0.15392733,0.026092222,-0.9213444,-0.31,-0.37985682,0.01767926
150.0,5.75,2.78,0.335,-0.2,67.22,0.12869355,0.029465677,-0.9213444,-0.31,-0.37985682,0.01767926
150.0,5.75,2.78,0.335,-0.2,82.23,0.10824502,0.023204485,-0.9213444,-0.31,-0.37985682,0.01767926
150.0,5.75,2.78,0.335,-0.2,97.25,0.092539236,0.019594258,-0.9213444,-0.31,-0.37985682,0.01767926
150.0,5.75,2.78,0.335,-0.2,112.29,0.08087688,0.021367671,-0.9213444,-0.31,-0.37985682,0.01767926
150.0,5.75,2.78,0.335,-0.2,127.33,0.07249947,0.022466134,-0.9213444,-0.31,-0.37985682,0.01767926
150.0,5.75,2.78,0.335,-0.2,142.37,0.066755295,0.024983836,-0.9213444,-0.31,-0.37985682,0.01767926
150.0,5.75,2.78,0.335,-0.2,157.42,0.063170806,0.020483766,-0.9213444,-0.31,-0.37985682,0.01767926
150.0,5.75,2.78,0.335,-0.2,172.48,0.061449923,0.023703078,-0.9213444,-0.31,-0.37985682,0.01767926
150.0,5.75,2.78,0.335,-0.2,187.52,0.061449923,0.05452267,-0.9213444,-0.31,-0.37985682,0.01767926
150.0,5.75,2.78,0.335,-0.2,202.58,0.063170806,0.021155903,-0.9213444,-0.31,-0.37985682,0.01767926
150.0,5.75,2.78,0.335,-0.2,217.63,0.066755295,0.030196091,-0.9213444,-0.31,-0.37985682,0.01767926
150.0,5.75,2.78,0.335,-0.2,232.67,0.0724994,0.015682345,-0.9213444,-0.31,-0.37985682,0.01767926
150.0,5.75,2.78,0.335,-0.2,247.71,0.08087688,0.020315465,-0.9213444,-0.31,-0.37985682,0.01767926
150.0,5.75,2.78,0.335,-0.2,262.75,0.092539236,0.014888638,-0.9213444,-0.31,-0.37985682,0.01767926
150.0,5.75,2.78,0.335,-0.2,277.77,0.10824502,0.021512616,-0.9213444,-0.31,-0.37985682,0.01767926
150.0,5.75,2.78,0.335,-0.2,292.78,0.12869355,0.025477463,-0.9213444,-0.31,-0.37985682,0.01767926
150.0,5.75,2.78,0.335,-0.2,307.78,0.15392733,0.0300774,-0.9213444,-0.31,-0.37985682,0.01767926
150.0,5.75,2.78,0.335,-0.2,322.71,0.18208148,0.025276551,-0.9213444,-0.31,-0.37985682,0.01767926
150.0,5.75,2.78,0.335,-0.2,337.58,0.2082822,0.025893643,-0.9213444,-0.31,-0.37985682,0.01767926
150.0,5.75,2.78,0.335,-0.2,352.5,0.22485526,0.03248259,-0.9213444,-0.31,-0.37985682,0.01767926
151.0,5.75,2.78,0.335,-0.26,7.6,0.23788765,0.030542396,-0.9381012,-0.31,-0.3351845,0.015229762
151.0,5.75,2.78,0.335,-0.26,22.58,0.20691146,0.028746208,-0.9381012,-0.31,-0.3351845,0.015229762
151.0,5.75,2.78,0.335,-0.26,37.36,0.16561732,0.015332851,-0.9381012,-0.31,-0.3351845,0.015229762
151.0,5.75,2.78,0.335,-0.26,52.11,0.12891027,0.013263578,-0.9381012,-0.31,-0.3351845,0.015229762
151.0,5.75,2.78,0.335,-0.26,67.13,0.100674,0.015709171,-0.9381012,-0.31,-0.3351845,0.015229762
151.0,5.75,2.78,0.335,-0.26,82.16,0.080712624,0.016554967,-0.9381012,-0.31,-0.3351845,0.015229762
151.0,5.75,2.78,0.335,-0.26,97.2,0.06690864,0.012458389,-0.9381012,-0.31,-0.3351845,0.015229762
151.0,5.75,2.78,0.335,-0.26,112.25,0.05743943,0.0101179555,-0.9381012,-0.31,-0.3351845,0.015229762
151.0,5.75,2.78,0.335,-0.26,127.3,0.05101822,0.010744947,-0.9381012,-0.31,-0.3351845,0.015229762
151.0,5.75,2.78,0.335,-0.26,142.36,0.046790417,0.017596472,-0.9381012,-0.31,-0.3351845,0.015229762
151.0,5.75,2.78,0.335,-0.26,157.41,0.044227347,0.013651656,-0.9381012,-0.31,-0.3351845,0.015229762
151.0,5.75,2.78,0.335,-0.26,172.47,0.04301566,0.012211285,-0.9381012,-0.31,-0.3351845,0.015229762
151.0,5.75,2.78,0.335,-0.26,187.53,0.04301566,0.016415207,-0.9381012,-0.31,-0.3351845,0.015229762
151.0,5.75,2.78,0.335,-0.26,202.59,0.044227347,0.008649984,-0.9381012,-0.31,-0.3351845,0.015229762
151.0,5.75,2.78,0.335,-0.26,217.64,0.046790417,0.0086548235,-0.9381012,-0.31,-0.3351845,0.015229762
151.0,5.75,2.78,0.335,-0.26,232.7,0.05101822,0.010726581,-0.9381012,-0.31,-0.3351845,0.015229762
151.0,5.75,2.78,0.335,-0.26,247.75,0.05743943,0.011139804,-0.9381012,-0.31,-0.3351845,0.015229762
151.0,5.75,2.78,0.335,-0.26,262.8,0.06690864,0.012833746,-0.9381012,-0.31,-0.3351845,0.015229762
151.0,5.75,2.78,0.335,-0.26,277.84,0.08071263,0.015048871,-0.9381012,-0.31,-0.3351845,0.015229762
151.0,5.75,2.78,0.335,-0.26,292.87,0.100673884,0.018942798,-0.9381012,-0.31,-0.3351845,0.015229762
151.0,5.75,2.78,0.335,-0.26,307.89,0.12891027,0.01712702,-0.9381012,-0.31,-0.3351845,0.015229762
151.0,5.75,2.78,0.335,-0.26,322.64,0.16561732,0.022540515,-0.9381012,-0.31,-0.3351845,0.015229762
151.0,5.75,2.78,0.335,-0.26,337.42,0.20691146,0.019147588,-0.9381012,-0.31,-0.3351845,0.015229762
151.0,5.75,2.78,0.335,-0.26,352.4,0.23788765,0.031303633,-0.9381012,-0.31,-0.3351845,0.015229762
152.0,5.75,2.78,0.335,-0.34,7.72,0.24414426,0.036514215,-0.9994192,-0.31,-0.27270758,0.011814386
152.0,5.75,2.78,0.335,-0.34,22.73,0.19008471,0.02037138,-0.9994192,-0.31,-0.27270758,0.011814386
152.0,5.75,2.78,0.335,-0.34,37.54,0.13387638,0.015340894,-0.9994192,-0.31,-0.27270758,0.011814386
152.0,5.75,2.78,0.335,-0.34,51.99,0.095236525,0.014111196,-0.9994192,-0.31,-0.27270758,0.011814386
152.0,5.75,2.78,0.335,-0.34,67.04,0.06973923,0.013200939,-0.9994192,-0.31,-0.27270758,0.011814386
152.0,5.75,2.78,0.335,-0.34,82.1,0.05388509,0.009634654,-0.9994192,-0.31,-0.27270758,0.011814386
152.0,5.75,2.78,0.335,-0.34,97.16,0.043858696,0.01547905,-0.9994192,-0.31,-0.27270758,0.011814386
152.0,5.75,2.78,0.335,-0.34,112.22,0.037396476,0.009640438,-0.9994192,-0.31,-0.27270758,0.011814386
152.0,5.75,2.78,0.335,-0.34,127.28,0.033199355,0.00831677,-0.9994192,-0.31,-0.27270758,0.011814386
152.0,5.75,2.78,0.335,-0.34,142.35,0.030517159,0.011092377,-0.9994192,-0.31,-0.27270758,0.011814386
152.0,5.75,2.78,0.335,-0.34,157.41,0.028922793,0.0086016385,-0.9994192,-0.31,-0.27270758,0.011814386
152.0,5.75,2.78,0.335,-0.34,172.47,0.028177965,0.014298346,-0.9994192,-0.31,-0.27270758,0.011814386
152.0,5.75,2.78,0.335,-0.34,187.53,0.028177965,0.017767053,-0.9994192,-0.31,-0.27270758,0.011814386
152.0,5.75,2.78,0.335,-0.34,202.59,0.028922783,0.0066742213,-0.9994192,-0.31,-0.27270758,0.011814386
152.0,5.75,2.78,0.335,-0.34,217.65,0.030517159,0.0076942914,-0.9994192,-0.31,-0.27270758,0.011814386
152.0,5.75,2.78,0.335,-0.34,232.72,0.033199355,0.009249672,-0.9994192,-0.31,-0.27270758,0.011814386
152.0,5.75,2.78,0.335,-0.34,247.78,0.037396476,0.013356899,-0.9994192,-0.31,-0.27270758,0.011814386
152.0,5.75,2.78,0.335,-0.34,262.84,0.043858696,0.009049364,-0.9994192,-0.31,-0.27270758,0.011814386
152.0,5.75,2.78,0.335,-0.34,277.9,0.053885043,0.008354337,-0.9994192,-0.31,-0.27270758,0.011814386
152.0,5.75,2.78,0.335,-0.34,292.96,0.06973923,0.0098185865,-0.9994192,-0.31,-0.27270758,0.011814386
152.0,5.75,2.78,0.335,-0.34,308.01,0.095236525,0.012400747,-0.9994192,-0.31,-0.27270758,0.011814386
152.0,5.75,2.78,0.335,-0.34,322.46,0.13387626,0.0128494445,-0.9994192,-0.31,-0.27270758,0.011814386
152.0,5.75,2.78,0.335,-0.34,337.27,0.19008471,0.01819871,-0.9994192,-0.31,-0.27270758,0.011814386
152.0,5.75,2.78,0.335,-0.34,352.28,0.24414426,0.023442732,-0.9994192,-0.31,-0.27270758,0.011814386
153.0,5.75,2.78,0.335,-0.45,8.65,0.25943887,0.0,-1.1219809,-0.31,-0.18165308,0.006825328
153.0,5.75,2.78,0.335,-0.45,23.43,0.15947725,0.023089115,-1.1219809,-0.31,-0.18165308,0.006825328
153.0,5.75,2.78,0.335,-0.45,37.7,0.094429694,0.009543065,-1.1219809,-0.31,-0.18165308,0.006825328
153.0,5.75,2.78,0.335,-0.45,51.87,0.06047909,0.007372401,-1.1219809,-0.31,-0.18165308,0.006825328
153.0,5.75,2.78,0.335,-0.45,66.97,0.04136753,0.006376391,-1.1219809,-0.31,-0.18165308,0.006825328
153.0,5.75,2.78,0.335,-0.45,82.05,0.030822428,0.0075092684,-1.1219809,-0.31,-0.18165308,0.006825328
153.0,5.75,2.78,0.335,-0.45,97.13,0.024626007,0.00669064,-1.1219809,-0.31,-0.18165308,0.006825328
153.0,5.75,2.78,0.335,-0.45,112.2,0.020823045,0.007050267,-1.1219809,-0.31,-0.18165308,0.006825328
153.0,5.75,2.78,0.335,-0.45,127.27,0.018432103,0.005783994,-1.1219809,-0.31,-0.18165308,0.006825328
153.0,5.75,2.78,0.335,-0.45,142.34,0.016938161,0.008820209,-1.1219809,-0.31,-0.18165308,0.006825328
153.0,5.75,2.78,0.335,-0.45,157.41,0.016061954,0.0059358557,-1.1219809,-0.31,-0.18165308,0.006825328
153.0,5.75,2.78,0.335,-0.45,172.48,0.015656054,0.0063767107,-1.1219809,-0.31,-0.18165308,0.006825328
153.0,5.75,2.78,0.335,-0.45,187.52,0.015656054,0.00560565,-1.1219809,-0.31,-0.18165308,0.006825328
153.0,5.75,2.78,0.335,-0.45,202.59,0.016061954,0.0076173814,-1.1219809,-0.31,-0.18165308,0.006825328
153.0,5.75,2.78,0.335,-0.45,217.66,0.016938161,0.006121282,-1.1219809,-0.31,-0.18165308,0.006825328
153.0,5.75,2.78,0.335,-0.45,232.73,0.018432103,0.007595501,-1.1219809,-0.31,-0.18165308,0.006825328
153.0,5.75,2.78,0.335,-0.45,247.8,0.020823047,0.005640755,-1.1219809,-0.31,-0.18165308,0.006825328
153.0,5.75,2.78,0.335,-0.45,262.87,0.02462599,0.0044395737,-1.1219809,-0.31,-0.18165308,0.006825328
153.0,5.75,2.78,0.335,-0.45,277.95,0.030822428,0.004797203,-1.1219809,-0.31,-0.18165308,0.006825328
153.0,5.75,2.78,0.335,-0.45,293.03,0.04136753,0.011711976,-1.1219809,-0.31,-0.18165308,0.006825328
153.0,5.75,2.78,0.335,-0.45,308.13,0.06047909,0.008352162,-1.1219809,-0.31,-0.18165308,0.006825328
153.0,5.75,2.78,0.335,-0.45,322.3,0.09442956,0.010868842,-1.1219809,-0.31,-0.18165308,0.006825328
153.0,5.75,2.78,0.335,-0.45,336.57,0.1594769,0.020460887,-1.1219809,-0.31,-0.18165308,0.006825328
153.0,5.75,2.78,0.335,-0.45,351.35,0.25943887,0.0,-1.1219809,-0.31,-0.18165308,0.006825328
154.0,5.75,2.35,0.365,-0.2,7.46,0.08660835,0.018878888,-1.2003013,-0.31,-0.36772162,0.014392883
154.0,5.75,2.35,0.365,-0.2,22.4,0.083362,0.01815291,-1.2003013,-0.31,-0.36772162,0.014392883
154.0,5.75,2.35,0.365,-0.2,37.35,0.07765973,0.027541248,-1.2003013,-0.31,-0.36772162,0.014392883
154.0,5.75,2.35,0.365,-0.2,52.31,0.07068191,0.01990049,-1.2003013,-0.31,-0.36772162,0.014392883
154.0,5.75,2.35,0.365,-0.2,67.29,0.063514814,0.03201782,-1.2003013,-0.31,-0.36772162,0.014392883
154.0,5.75,2.35,0.365,-0.2,82.29,0.05690529,0.04877637,-1.2003013,-0.31,-0.36772162,0.014392883
154.0,5.75,2.35,0.365,-0.2,97.3,0.05124392,0.02408208,-1.2003013,-0.31,-0.36772162,0.014392883
154.0,5.75,2.35,0.365,-0.2,112.32,0.046657503,0.030413225,-1.2003013,-0.31,-0.36772162,0.014392883
154.0,5.75,2.35,0.365,-0.2,127.35,0.043129817,0.0,-1.2003013,-0.31,-0.36772162,0.014392883
154.0,5.75,2.35,0.365,-0.2,142.38,0.04058775,0.0,-1.2003013,-0.31,-0.36772162,0.014392883
154.0,5.75,2.35,0.365,-0.2,157.43,0.038945764,0.0,-1.2003013,-0.31,-0.36772162,0.014392883
154.0,5.75,2.35,0.365,-0.2,172.48,0.038142357,0.0,-1.2003013,-0.31,-0.36772162,0.014392883
154.0,5.75,2.35,0.365,-0.2,187.52,0.038142357,0.0,-1.2003013,-0.31,-0.36772162,0.014392883
154.0,5.75,2.35,0.365,-0.2,202.57,0.038945764,0.0,-1.2003013,-0.31,-0.36772162,0.014392883
154.0,5.75,2.35,0.365,-0.2,217.62,0.04058775,0.0,-1.2003013,-0.31,-0.36772162,0.014392883
154.0,5.75,2.35,0.365,-0.2,232.65,0.043129817,0.0,-1.2003013,-0.31,-0.36772162,0.014392883
154.0,5.75,2.35,0.365,-0.2,247.68,0.046657503,0.0,-1.2003013,-0.31,-0.36772162,0.014392883
154.0,5.75,2.35,0.365,-0.2,262.7,0.05124392,0.031941872,-1.2003013,-0.31,-0.36772162,0.014392883
154.0,5.75,2.35,0.365,-0.2,277.71,0.05690529,0.023770476,-1.2003013,-0.31,-0.36772162,0.014392883
154.0,5.75,2.35,0.365,-0.2,292.71,0.0635148,0.0157974,-1.2003013,-0.31,-0.36772162,0.014392883
154.0,5.75,2.35,0.365,-0.2,307.69,0.070681915,0.017336152,-1.2003013,-0.31,-0.36772162,0.014392883
154.0,5.75,2.35,0.365,-0.2,322.65,0.07765973,0.020478094,-1.2003013,-0.31,-0.36772162,0.014392883
154.0,5.75,2.35,0.365,-0.2,337.6,0.083362,0.015085187,-1.2003013,-0.31,-0.36772162,0.014392883
154.0,5.75,2.35,0.365,-0.2,352.54,0.08660835,0.024966588,-1.2003013,-0.31,-0.36772162,0.014392883
155.0,5.75,2.35,0.365,-0.26,7.44,0.08978625,0.01573863,-1.2066394,-0.31,-0.322146,0.011889115
155.0,5.75,2.35,0.365,-0.26,22.32,0.08340188,0.0209272,-1.2066394,-0.31,-0.322146,0.011889115
155.0,5.75,2.35,0.365,-0.26,37.24,0.07320827,0.010584452,-1.2066394,-0.31,-0.322146,0.011889115
155.0,5.75,2.35,0.365,-0.26,52.2,0.062268198,0.015893335,-1.2066394,-0.31,-0.322146,0.011889115
155.0,5.75,2.35,0.365,-0.26,67.19,0.05252561,0.011376522,-1.2066394,-0.31,-0.322146,0.011889115
155.0,5.75,2.35,0.365,-0.26,82.2,0.044677243,0.016516283,-1.2066394,-0.31,-0.322146,0.011889115
155.0,5.75,2.35,0.365,-0.26,97.22,0.038700663,0.023423577,-1.2066394,-0.31,-0.322146,0.011889115
155.0,5.75,2.35,0.365,-0.26,112.26,0.03430342,0.018476507,-1.2066394,-0.31,-0.322146,0.011889115
155.0,5.75,2.35,0.365,-0.26,127.3,0.031171918,0.0,-1.2066394,-0.31,-0.322146,0.011889115
155.0,5.75,2.35,0.365,-0.26,142.35,0.029039089,0.0,-1.2066394,-0.31,-0.322146,0.011889115
155.0,5.75,2.35,0.365,-0.26,157.41,0.027715607,0.0,-1.2066394,-0.31,-0.322146,0.011889115
155.0,5.75,2.35,0.365,-0.26,172.47,0.027082693,0.0,-1.2066394,-0.31,-0.322146,0.011889115
155.0,5.75,2.35,0.365,-0.26,187.53,0.027082693,0.0,-1.2066394,-0.31,-0.322146,0.011889115
155.0,5.75,2.35,0.365,-0.26,202.59,0.027715607,0.0,-1.2066394,-0.31,-0.322146,0.011889115
155.0,5.75,2.35,0.365,-0.26,217.65,0.029039089,0.0,-1.2066394,-0.31,-0.322146,0.011889115
155.0,5.75,2.35,0.365,-0.26,232.7,0.031171907,0.0,-1.2066394,-0.31,-0.322146,0.011889115
155.0,5.75,2.35,0.365,-0.26,247.74,0.03430342,0.0,-1.2066394,-0.31,-0.322146,0.011889115
155.0,5.75,2.35,0.365,-0.26,262.78,0.038700663,0.0158456,-1.2066394,-0.31,-0.322146,0.011889115
155.0,5.75,2.35,0.365,-0.26,277.8,0.044677228,0.01327003,-1.2066394,-0.31,-0.322146,0.011889115
155.0,5.75,2.35,0.365,-0.26,292.81,0.052525613,0.022853369,-1.2066394,-0.31,-0.322146,0.011889115
155.0,5.75,2.35,0.365,-0.26,307.8,0.06226819,0.013935621,-1.2066394,-0.31,-0.322146,0.011889115
155.0,5.75,2.35,0.365,-0.26,322.76,0.07320827,0.015991615,-1.2066394,-0.31,-0.322146,0.011889115
155.0,5.75,2.35,0.365,-0.26,337.68,0.08340187,0.010079117,-1.2066394,-0.31,-0.322146,0.011889115
155.0,5.75,2.35,0.365,-0.26,352.56,0.08978625,0.010902744,-1.2066394,-0.31,-0.322146,0.011889115
156.0,5.75,2.35,0.365,-0.34,7.39,0.08435266,0.013946024,-1.2298322,-0.31,-0.25840575,0.008398071
156.0,5.75,2.35,0.365,-0.34,22.22,0.07439147,0.0167723,-1.2298322,-0.31,-0.25840575,0.008398071
156.0,5.75,2.35,0.365,-0.34,37.12,0.06039383,0.013212962,-1.2298322,-0.31,-0.25840575,0.008398071
156.0,5.75,2.35,0.365,-0.34,52.09,0.047565,0.012112427,-1.2298322,-0.31,-0.25840575,0.008398071
156.0,5.75,2.35,0.365,-0.34,67.09,0.037744544,0.0067324946,-1.2298322,-0.31,-0.25840575,0.008398071
156.0,5.75,2.35,0.365,-0.34,82.12,0.030767228,0.010485164,-1.2298322,-0.31,-0.25840575,0.008398071
156.0,5.75,2.35,0.365,-0.34,97.17,0.025953092,0.014254216,-1.2298322,-0.31,-0.25840575,0.008398071
156.0,5.75,2.35,0.365,-0.34,112.22,0.022672568,0.0,-1.2298322,-0.31,-0.25840575,0.008398071
156.0,5.75,2.35,0.365,-0.34,127.28,0.02046122,0.0,-1.2298322,-0.31,-0.25840575,0.008398071
156.0,5.75,2.35,0.365,-0.34,142.33,0.019015439,0.0,-1.2298322,-0.31,-0.25840575,0.008398071
156.0,5.75,2.35,0.365,-0.34,157.4,0.018140938,0.0,-1.2298322,-0.31,-0.25840575,0.008398071
156.0,5.75,2.35,0.365,-0.34,172.47,0.017729055,0.0,-1.2298322,-0.31,-0.25840575,0.008398071
156.0,5.75,2.35,0.365,-0.34,187.53,0.017729055,0.0,-1.2298322,-0.31,-0.25840575,0.008398071
156.0,5.75,2.35,0.365,-0.34,202.6,0.018140938,0.0,-1.2298322,-0.31,-0.25840575,0.008398071
156.0,5.75,2.35,0.365,-0.34,217.67,0.019015439,0.0,-1.2298322,-0.31,-0.25840575,0.008398071
156.0,5.75,2.35,0.365,-0.34,232.72,0.02046122,0.0,-1.2298322,-0.31,-0.25840575,0.008398071
156.0,5.75,2.35,0.365,-0.34,247.78,0.022672568,0.0,-1.2298322,-0.31,-0.25840575,0.008398071
156.0,5.75,2.35,0.365,-0.34,262.83,0.025953092,0.0,-1.2298322,-0.31,-0.25840575,0.008398071
156.0,5.75,2.35,0.365,-0.34,277.88,0.030767221,0.014433826,-1.2298322,-0.31,-0.25840575,0.008398071
156.0,5.75,2.35,0.365,-0.34,292.91,0.037744544,0.008712196,-1.2298322,-0.31,-0.25840575,0.008398071
156.0,5.75,2.35,0.365,-0.34,307.91,0.047565,0.013888504,-1.2298322,-0.31,-0.25840575,0.008398071
156.0,5.75,2.35,0.365,-0.34,322.88,0.06039383,0.008075259,-1.2298322,-0.31,-0.25840575,0.008398071
156.0,5.75,2.35,0.365,-0.34,337.78,0.07439146,0.008677764,-1.2298322,-0.31,-0.25840575,0.008398071
156.0,5.75,2.35,0.365,-0.34,352.61,0.08435266,0.011863358,-1.2298322,-0.31,-0.25840575,0.008398071
157.0,5.75,2.35,0.365,-0.45,7.31,0.07636645,0.008387327,-1.2761897,-0.31,-0.16551006,0.0032984763
157.0,5.75,2.35,0.365,-0.45,22.05,0.0611154,0.014427513,-1.2761897,-0.31,-0.16551006,0.0032984763
157.0,5.75,2.35,0.365,-0.45,36.96,0.04351918,0.0063155033,-1.2761897,-0.31,-0.16551006,0.0032984763
157.0,5.75,2.35,0.365,-0.45,51.96,0.030515946,0.004824876,-1.2761897,-0.31,-0.16551006,0.0032984763
157.0,5.75,2.35,0.365,-0.45,67.0,0.022155581,0.005291639,-1.2761897,-0.31,-0.16551006,0.0032984763
157.0,5.75,2.35,0.365,-0.45,82.05,0.016935492,0.0,-1.2761897,-0.31,-0.16551006,0.0032984763
157.0,5.75,2.35,0.365,-0.45,97.12,0.013645641,0.0,-1.2761897,-0.31,-0.16551006,0.0032984763
157.0,5.75,2.35,0.365,-0.45,112.2,0.011541477,0.0,-1.2761897,-0.31,-0.16551006,0.0032984763
157.0,5.75,2.35,0.365,-0.45,127.25,0.010188481,0.0,-1.2761897,-0.31,-0.16551006,0.0032984763
157.0,5.75,2.35,0.365,-0.45,142.33,0.009328148,0.0,-1.2761897,-0.31,-0.16551006,0.0032984763
157.0,5.75,2.35,0.365,-0.45,157.4,0.008819127,0.0,-1.2761897,-0.31,-0.16551006,0.0032984763
157.0,5.75,2.35,0.365,-0.45,172.47,0.008582011,0.0,-1.2761897,-0.31,-0.16551006,0.0032984763
157.0,5.75,2.35,0.365,-0.45,187.53,0.008582011,0.0,-1.2761897,-0.31,-0.16551006,0.0032984763
157.0,5.75,2.35,0.365,-0.45,202.6,0.008819127,0.0,-1.2761897,-0.31,-0.16551006,0.0032984763
157.0,5.75,2.35,0.365,-0.45,217.67,0.009328147,0.0,-1.2761897,-0.31,-0.16551006,0.0032984763
157.0,5.75,2.35,0.365,-0.45,232.75,0.010188481,0.0,-1.2761897,-0.31,-0.16551006,0.0032984763
157.0,5.75,2.35,0.365,-0.45,247.8,0.011541473,0.0,-1.2761897,-0.31,-0.16551006,0.0032984763
157.0,5.75,2.35,0.365,-0.45,262.88,0.013645636,0.0,-1.2761897,-0.31,-0.16551006,0.0032984763
157.0,5.75,2.35,0.365,-0.45,277.95,0.016935492,0.008131407,-1.2761897,-0.31,-0.16551006,0.0032984763
157.0,5.75,2.35,0.365,-0.45,293.0,0.022155581,0.006112725,-1.2761897,-0.31,-0.16551006,0.0032984763
157.0,5.75,2.35,0.365,-0.45,308.04,0.030515939,0.007473659,-1.2761897,-0.31,-0.16551006,0.0032984763
157.0,5.75,2.35,0.365,-0.45,323.04,0.043519128,0.006033492,-1.2761897,-0.31,-0.16551006,0.0032984763
157.0,5.75,2.35,0.365,-0.45,337.95,0.0611154,0.006223381,-1.2761897,-0.31,-0.16551006,0.0032984763
157.0,5.75,2.35,0.365,-0.45,352.69,0.07636644,0.008171973,-1.2761897,-0.31,-0.16551006,0.0032984763
158.0,5.75,2.97,0.364,-0.2,7.46,0.11967447,0.03285064,-1.1901573,-0.31,-0.36801594,0.014475957
158.0,5.75,2.97,0.364,-0.2,22.4,0.114821,0.020169457,-1.1901573,-0.31,-0.36801594,0.014475957
158.0,5.75,2.97,0.364,-0.2,37.35,0.10639767,0.022972321,-1.1901573,-0.31,-0.36801594,0.014475957
158.0,5.75,2.97,0.364,-0.2,52.32,0.096251,0.022953939,-1.1901573,-0.31,-0.36801594,0.014475957
158.0,5.75,2.97,0.364,-0.2,67.31,0.08600904,0.01674854,-1.1901573,-0.31,-0.36801594,0.014475957
158.0,5.75,2.97,0.364,-0.2,82.31,0.07671871,0.019554831,-1.1901573,-0.31,-0.36801594,0.014475957
158.0,5.75,2.97,0.364,-0.2,97.32,0.06886327,0.027739502,-1.1901573,-0.31,-0.36801594,0.014475957
158.0,5.75,2.97,0.364,-0.2,112.34,0.06256121,0.022794802,-1.1901573,-0.31,-0.36801594,0.014475957
158.0,5.75,2.97,0.364,-0.2,127.37,0.05774747,0.03349353,-1.1901573,-0.31,-0.36801594,0.014475957
158.0,5.75,2.97,0.364,-0.2,142.4,0.05429499,0.0,-1.1901573,-0.31,-0.36801594,0.014475957
158.0,5.75,2.97,0.364,-0.2,157.44,0.052072886,0.0,-1.1901573,-0.31,-0.36801594,0.014475957
158.0,5.75,2.97,0.364,-0.2,172.48,0.05098713,0.0,-1.1901573,-0.31,-0.36801594,0.014475957
158.0,5.75,2.97,0.364,-0.2,187.52,0.05098713,0.0,-1.1901573,-0.31,-0.36801594,0.014475957
158.0,5.75,2.97,0.364,-0.2,202.56,0.052072883,0.0,-1.1901573,-0.31,-0.36801594,0.014475957
158.0,5.75,2.97,0.364,-0.2,217.6,0.054294948,0.0,-1.1901573,-0.31,-0.36801594,0.014475957
158.0,5.75,2.97,0.364,-0.2,232.63,0.05774747,0.0,-1.1901573,-0.31,-0.36801594,0.014475957
158.0,5.75,2.97,0.364,-0.2,247.66,0.062561184,0.020595768,-1.1901573,-0.31,-0.36801594,0.014475957
158.0,5.75,2.97,0.364,-0.2,262.68,0.06886325,0.015880555,-1.1901573,-0.31,-0.36801594,0.014475957
158.0,5.75,2.97,0.364,-0.2,277.69,0.07671867,0.021371521,-1.1901573,-0.31,-0.36801594,0.014475957
158.0,5.75,2.97,0.364,-0.2,292.69,0.08600904,0.019157654,-1.1901573,-0.31,-0.36801594,0.014475957
158.0,5.75,2.97,0.364,-0.2,307.68,0.09625095,0.02729677,-1.1901573,-0.31,-0.36801594,0.014475957
158.0,5.75,2.97,0.364,-0.2,322.65,0.10639767,0.01756519,-1.1901573,-0.31,-0.36801594,0.014475957
158.0,5.75,2.97,0.364,-0.2,337.6,0.114821,0.023430374,-1.1901573,-0.31,-0.36801594,0.014475957
158.0,5.75,2.97,0.364,-0.2,352.54,0.11967447,0.016004065,-1.1901573,-0.31,-0.36801594,0.014475957
159.0,5.75,2.97,0.365,-0.26,7.44,0.12840602,0.021826455,-1.2066394,-0.31,-0.322146,0.011889115
159.0,5.75,2.97,0.365,-0.26,22.39,0.117618255,0.015493853,-1.2066394,-0.31,-0.322146,0.011889115
159.0,5.75,2.97,0.365,-0.26,37.23,0.10122565,0.014117941,-1.2066394,-0.31,-0.322146,0.011889115
