set,k,QQ,x_b,t,phi_x,F,sigmaF,Mean F Prediction,Std Dev Prediction,ReH_pred,ReH_std,ReE_pred,ReE_std,ReHt_pred,ReHt_std,dvcs_pred,dvcs_std
25,7.383,3.18,0.364,-0.58578,97.5,0.00619,0.00067,0.007380915,0.0008749522,-2.5879822,1.758624,-3.2571747,3.587373,-1.012761,2.1928904,0.0025308398,0.0012287804
25,7.383,3.18,0.364,-0.58578,112.5,0.00509,0.00055,0.006776899,0.0009858429,-2.5879822,1.758624,-3.2571747,3.587373,-1.012761,2.1928904,0.0025308398,0.0012287804
25,7.383,3.18,0.364,-0.58578,127.5,0.00483,0.00048,0.006360131,0.001014353,-2.5879822,1.758624,-3.2571747,3.587373,-1.012761,2.1928904,0.0025308398,0.0012287804
25,7.383,3.18,0.364,-0.58578,142.5,0.00533,0.00054,0.0060805725,0.0010088844,-2.5879822,1.758624,-3.2571747,3.587373,-1.012761,2.1928904,0.0025308398,0.0012287804
25,7.383,3.18,0.364,-0.58578,157.5,0.00689,0.00079,0.0059082047,0.0009950317,-2.5879822,1.758624,-3.2571747,3.587373,-1.012761,2.1928904,0.0025308398,0.0012287804
25,7.383,3.18,0.364,-0.58578,172.5,0.00612,0.00101,0.005825917,0.0009855004,-2.5879822,1.758624,-3.2571747,3.587373,-1.012761,2.1928904,0.0025308398,0.0012287804
25,7.383,3.18,0.364,-0.58578,187.5,0.00686,0.00116,0.005825917,0.0009855005,-2.5879822,1.758624,-3.2571747,3.587373,-1.012761,2.1928904,0.0025308398,0.0012287804
25,7.383,3.18,0.364,-0.58578,202.5,0.00775,0.00084,0.0059082033,0.0009950311,-2.5879822,1.758624,-3.2571747,3.587373,-1.012761,2.1928904,0.0025308398,0.0012287804
25,7.383,3.18,0.364,-0.58578,217.5,0.00561,0.00061,0.0060805725,0.0010088842,-2.5879822,1.758624,-3.2571747,3.587373,-1.012761,2.1928904,0.0025308398,0.0012287804
25,7.383,3.18,0.364,-0.58578,232.5,0.00662,0.00056,0.006360131,0.0010143535,-2.5879822,1.758624,-3.2571747,3.587373,-1.012761,2.1928904,0.0025308398,0.0012287804
25,7.383,3.18,0.364,-0.58578,247.5,0.00541,0.00054,0.0067768977,0.0009858425,-2.5879822,1.758624,-3.2571747,3.587373,-1.012761,2.1928904,0.0025308398,0.0012287804
25,7.383,3.18,0.364,-0.58578,262.5,0.00707,0.00072,0.007380915,0.0008749526,-2.5879822,1.758624,-3.2571747,3.587373,-1.012761,2.1928904,0.0025308398,0.0012287804
25,7.383,3.18,0.364,-0.58578,277.5,0.00813,0.00085,0.008255818,0.0006010912,-2.5879822,1.758624,-3.2571747,3.587373,-1.012761,2.1928904,0.0025308398,0.0012287804
25,7.383,3.18,0.364,-0.58578,292.5,0.01023,0.00101,0.009544181,0.0003672347,-2.5879822,1.758624,-3.2571747,3.587373,-1.012761,2.1928904,0.0025308398,0.0012287804
25,7.383,3.18,0.364,-0.58578,307.5,0.01522,0.00148,0.0114883445,0.0016053594,-2.5879822,1.758624,-3.2571747,3.587373,-1.012761,2.1928904,0.0025308398,0.0012287804
25,7.383,3.18,0.364,-0.58578,322.5,0.01818,0.00267,0.014448966,0.0042254897,-2.5879822,1.758624,-3.2571747,3.587373,-1.012761,2.1928904,0.0025308398,0.0012287804
25,7.383,3.18,0.364,-0.58578,337.5,0.02104,0.00942,0.018609311,0.0084635215,-2.5879822,1.758624,-3.2571747,3.587373,-1.012761,2.1928904,0.0025308398,0.0012287804
25,7.383,3.18,0.364,-0.58578,352.5,0.00139,0.04895,0.022540558,0.012750687,-2.5879822,1.758624,-3.2571747,3.587373,-1.012761,2.1928904,0.0025308398,0.0012287804
26,8.521,3.65,0.367,-0.20459,7.5,0.02745,0.00128,0.02594164,0.0006411877,-1.0354152,0.3575087,-0.53538007,0.29770538,-1.9352123,0.78528816,0.0017158132,0.00029901377
26,8.521,3.65,0.367,-0.20459,22.5,0.02291,0.00112,0.025235003,0.00058984174,-1.0354152,0.3575087,-0.53538007,0.29770538,-1.9352123,0.78528816,0.0017158132,0.00029901377
26,8.521,3.65,0.367,-0.20459,37.5,0.02277,0.00108,0.023957293,0.0005026743,-1.0354152,0.3575087,-0.53538007,0.29770538,-1.9352123,0.78528816,0.0017158132,0.00029901377
26,8.521,3.65,0.367,-0.20459,52.5,0.02077,0.00103,0.02232443,0.00040640277,-1.0354152,0.3575087,-0.53538007,0.29770538,-1.9352123,0.78528816,0.0017158132,0.00029901377
26,8.521,3.65,0.367,-0.20459,67.5,0.02182,0.00104,0.020560324,0.00033298906,-1.0354152,0.3575087,-0.53538007,0.29770538,-1.9352123,0.78528816,0.0017158132,0.00029901377
26,8.521,3.65,0.367,-0.20459,82.5,0.01831,0.00096,0.018845651,0.0003076418,-1.0354152,0.3575087,-0.53538007,0.29770538,-1.9352123,0.78528816,0.0017158132,0.00029901377
