k,QQ,xB,t,phi,ReH,ReE,ReHt,ReEt,ImH,ImE,ImHt,ImEt,F_true,F_true_py,F_true_fix_dvcs
5.75,2.78,0.335,-0.34,262.84,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.0362336,0.036233623,0.036233626
5.75,2.78,0.335,-0.34,277.9,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.0454475,0.04544753,0.045447536
5.75,2.78,0.335,-0.34,292.96,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.0599552,0.059955157,0.059955165
5.75,2.78,0.335,-0.34,308.01,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.0832071,0.08320711,0.08320711
5.75,2.78,0.335,-0.34,322.46,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.118361,0.11836037,0.11836037
5.75,2.78,0.335,-0.34,337.27,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.169424,0.16942377,0.16942379
5.75,2.78,0.335,-0.34,352.28,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.218501,0.21850011,0.21850012
5.75,2.78,0.335,-0.45,23.43,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.147533,0.14753333,0.14753333
5.75,2.78,0.335,-0.45,37.7,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0871201,0.08712019,0.08712018
5.75,2.78,0.335,-0.45,51.87,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0555393,0.055539254,0.05553925
5.75,2.78,0.335,-0.45,66.97,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0377112,0.037711274,0.03771127
5.75,2.78,0.335,-0.45,82.05,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0278322,0.027832229,0.027832225
5.75,2.78,0.335,-0.45,97.13,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.021996,0.021995978,0.021995975
5.75,2.78,0.335,-0.45,112.2,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0183927,0.01839273,0.018392727
5.75,2.78,0.335,-0.45,127.27,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0161139,0.01611388,0.016113875
5.75,2.78,0.335,-0.45,142.34,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0146824,0.014682373,0.014682369
5.75,2.78,0.335,-0.45,157.41,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0138393,0.013839258,0.013839253
5.75,2.78,0.335,-0.45,172.48,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0134476,0.013447635,0.013447631
5.75,2.78,0.335,-0.45,187.52,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0134476,0.013447635,0.013447631
5.75,2.78,0.335,-0.45,202.59,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0138393,0.013839258,0.013839253
5.75,2.78,0.335,-0.45,217.66,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0146824,0.014682373,0.014682369
5.75,2.78,0.335,-0.45,232.73,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0161139,0.016113872,0.016113866
5.75,2.78,0.335,-0.45,247.8,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0183927,0.018392721,0.018392716
5.75,2.78,0.335,-0.45,262.87,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.021996,0.021995971,0.021995967
5.75,2.78,0.335,-0.45,277.95,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0278322,0.027832229,0.027832225
5.75,2.78,0.335,-0.45,293.03,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0377112,0.037711274,0.03771127
5.75,2.78,0.335,-0.45,308.13,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0555393,0.055539258,0.05553925
5.75,2.78,0.335,-0.45,322.3,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0871201,0.08712008,0.08712007
5.75,2.78,0.335,-0.45,336.57,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.147533,0.14753301,0.14753301
5.75,2.35,0.365,-0.2,7.46,-2.49712,2.1375,1.28247,113.933,3.06601,0,1.4596,0,0.0769291,0.07692914,0.07692918
5.75,2.35,0.365,-0.2,22.4,-2.49712,2.1375,1.28247,113.933,3.06601,0,1.4596,0,0.0739979,0.073997945,0.07399799
5.75,2.35,0.365,-0.2,37.35,-2.49712,2.1375,1.28247,113.933,3.06601,0,1.4596,0,0.0688486,0.068848595,0.06884864
5.75,2.35,0.365,-0.2,52.31,-2.49712,2.1375,1.28247,113.933,3.06601,0,1.4596,0,0.062546,0.06254596,0.06254601
5.75,2.35,0.365,-0.2,67.29,-2.49712,2.1375,1.28247,113.933,3.06601,0,1.4596,0,0.0560705,0.056070477,0.05607052
5.75,2.35,0.365,-0.2,82.29,-2.49712,2.1375,1.28247,113.933,3.06601,0,1.4596,0,0.0500967,0.05009668,0.050096724
5.75,2.35,0.365,-0.2,97.3,-2.49712,2.1375,1.28247,113.933,3.06601,0,1.4596,0,0.0449779,0.044977903,0.044977948
5.75,2.35,0.365,-0.2,112.32,-2.49712,2.1375,1.28247,113.933,3.06601,0,1.4596,0,0.0408295,0.04082947,0.040829513
5.75,2.35,0.365,-0.2,262.7,-2.49712,2.1375,1.28247,113.933,3.06601,0,1.4596,0,0.0449779,0.044977903,0.044977948
5.75,2.35,0.365,-0.2,277.71,-2.49712,2.1375,1.28247,113.933,3.06601,0,1.4596,0,0.0500967,0.050096676,0.05009672
5.75,2.35,0.365,-0.2,292.71,-2.49712,2.1375,1.28247,113.933,3.06601,0,1.4596,0,0.0560705,0.05607047,0.056070514
5.75,2.35,0.365,-0.2,307.69,-2.49712,2.1375,1.28247,113.933,3.06601,0,1.4596,0,0.062546,0.062545955,0.062546
5.75,2.35,0.365,-0.2,322.65,-2.49712,2.1375,1.28247,113.933,3.06601,0,1.4596,0,0.0688486,0.06884859,0.06884863
5.75,2.35,0.365,-0.2,337.6,-2.49712,2.1375,1.28247,113.933,3.06601,0,1.4596,0,0.0739979,0.073997945,0.07399799
5.75,2.35,0.365,-0.2,352.54,-2.49712,2.1375,1.28247,113.933,3.06601,0,1.4596,0,0.0769291,0.07692914,0.07692918
5.75,2.35,0.365,-0.26,7.44,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0803301,0.080330156,0.0803301
5.75,2.35,0.365,-0.26,22.32,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0746529,0.07465294,0.07465289
5.75,2.35,0.365,-0.26,37.24,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0655833,0.06558338,0.065583326
5.75,2.35,0.365,-0.26,52.2,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0558405,0.05584053,0.055840477
5.75,2.35,0.365,-0.26,67.19,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0471529,0.047152914,0.047152862
5.75,2.35,0.365,-0.26,82.2,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0401432,0.040143266,0.04014322
5.75,2.35,0.365,-0.26,97.22,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0347959,0.03479589,0.034795843
5.75,2.35,0.365,-0.26,112.26,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0308544,0.030854376,0.030854328
5.75,2.35,0.365,-0.26,262.78,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0347959,0.034795888,0.034795843
5.75,2.35,0.365,-0.26,277.8,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0401432,0.04014326,0.040143207
5.75,2.35,0.365,-0.26,292.81,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0471529,0.0471529,0.047152855
5.75,2.35,0.365,-0.26,307.8,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0558405,0.05584053,0.055840477
5.75,2.35,0.365,-0.26,322.76,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0655833,0.06558338,0.065583326
5.75,2.35,0.365,-0.26,337.68,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0746529,0.07465294,0.07465289
5.75,2.35,0.365,-0.26,352.56,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0803301,0.080330156,0.0803301
5.75,2.35,0.365,-0.34,7.39,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0772768,0.07727675,0.07727675
5.75,2.35,0.365,-0.34,22.22,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0684462,0.06844622,0.06844622
5.75,2.35,0.365,-0.34,37.12,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0560244,0.056024395,0.056024395
5.75,2.35,0.365,-0.34,52.09,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0446187,0.04461874,0.04461874
5.75,2.35,0.365,-0.34,67.09,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0358645,0.03586447,0.03586447
5.75,2.35,0.365,-0.34,82.12,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0296237,0.029623747,0.029623747
5.75,2.35,0.365,-0.34,97.17,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0253014,0.02530138,0.02530138
5.75,2.35,0.365,-0.34,277.88,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0296237,0.029623741,0.029623741
5.75,2.35,0.365,-0.34,292.91,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0358645,0.03586447,0.03586447
5.75,2.35,0.365,-0.34,307.91,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0446187,0.04461874,0.04461874
5.75,2.35,0.365,-0.34,322.88,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0560244,0.056024395,0.056024395
5.75,2.35,0.365,-0.34,337.78,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0684462,0.06844623,0.06844623
5.75,2.35,0.365,-0.34,352.61,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0772768,0.07727675,0.07727675
5.75,2.35,0.365,-0.45,7.31,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0742964,0.07429642,0.07429642
5.75,2.35,0.365,-0.45,22.05,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0605486,0.06054861,0.06054861
5.75,2.35,0.365,-0.45,36.96,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0446646,0.044664606,0.044664606
5.75,2.35,0.365,-0.45,51.96,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0328952,0.032895237,0.032895237
5.75,2.35,0.365,-0.45,67.0,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0252973,0.025297333,0.02529733
5.75,2.35,0.365,-0.45,277.95,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0205282,0.020528223,0.02052822
5.75,2.35,0.365,-0.45,293.0,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0252973,0.025297333,0.02529733
5.75,2.35,0.365,-0.45,308.04,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0328952,0.03289523,0.03289523
5.75,2.35,0.365,-0.45,323.04,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0446646,0.04466456,0.04466456
5.75,2.35,0.365,-0.45,337.95,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0605486,0.06054861,0.06054861
5.75,2.35,0.365,-0.45,352.69,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0742964,0.07429642,0.07429642
5.75,2.97,0.364,-0.2,7.46,-2.50044,2.1375,1.28563,114.316,3.07292,0,1.46243,0,0.103743,0.10374339,0.10374338
5.75,2.97,0.364,-0.2,22.4,-2.50044,2.1375,1.28563,114.316,3.07292,0,1.46243,0,0.0992312,0.09923111,0.099231094
5.75,2.97,0.364,-0.2,37.35,-2.50044,2.1375,1.28563,114.316,3.07292,0,1.46243,0,0.0913995,0.09139936,0.09139934
5.75,2.97,0.364,-0.2,52.32,-2.50044,2.1375,1.28563,114.316,3.07292,0,1.46243,0,0.0819643,0.08196427,0.081964254
5.75,2.97,0.364,-0.2,67.31,-2.50044,2.1375,1.28563,114.316,3.07292,0,1.46243,0,0.0724391,0.072439104,0.0724391
5.75,2.97,0.364,-0.2,82.31,-2.50044,2.1375,1.28563,114.316,3.07292,0,1.46243,0,0.0637974,0.06379737,0.06379736
5.75,2.97,0.364,-0.2,97.32,-2.50044,2.1375,1.28563,114.316,3.07292,0,1.46243,0,0.0564888,0.056488805,0.056488797
5.75,2.97,0.364,-0.2,112.34,-2.50044,2.1375,1.28563,114.316,3.07292,0,1.46243,0,0.0506241,0.050624173,0.050624166
5.75,2.97,0.364,-0.2,127.37,-2.50044,2.1375,1.28563,114.316,3.07292,0,1.46243,0,0.0461436,0.046143588,0.04614358
5.75,2.97,0.364,-0.2,247.66,-2.50044,2.1375,1.28563,114.316,3.07292,0,1.46243,0,0.0506241,0.050624143,0.050624136
5.75,2.97,0.364,-0.2,262.68,-2.50044,2.1375,1.28563,114.316,3.07292,0,1.46243,0,0.0564888,0.05648877,0.056488764
5.75,2.97,0.364,-0.2,277.69,-2.50044,2.1375,1.28563,114.316,3.07292,0,1.46243,0,0.0637974,0.06379734,0.06379733
5.75,2.97,0.364,-0.2,292.69,-2.50044,2.1375,1.28563,114.316,3.07292,0,1.46243,0,0.0724391,0.072439104,0.0724391
5.75,2.97,0.364,-0.2,307.68,-2.50044,2.1375,1.28563,114.316,3.07292,0,1.46243,0,0.0819643,0.08196421,0.081964195
5.75,2.97,0.364,-0.2,322.65,-2.50044,2.1375,1.28563,114.316,3.07292,0,1.46243,0,0.0913995,0.09139936,0.09139934
5.75,2.97,0.364,-0.2,337.6,-2.50044,2.1375,1.28563,114.316,3.07292,0,1.46243,0,0.0992312,0.09923111,0.099231094
5.75,2.97,0.364,-0.2,352.54,-2.50044,2.1375,1.28563,114.316,3.07292,0,1.46243,0,0.103743,0.10374339,0.10374338
5.75,2.97,0.365,-0.26,7.44,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.113342,0.11334196,0.11334196
5.75,2.97,0.365,-0.26,22.39,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.103364,0.10336411,0.10336411
5.75,2.97,0.365,-0.26,37.23,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0881993,0.08819948,0.08819948
5.75,2.97,0.365,-0.26,52.19,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0725781,0.07257823,0.07257823
5.75,2.97,0.365,-0.26,67.19,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0592241,0.059224196,0.059224196
5.75,2.97,0.365,-0.26,82.21,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0488045,0.048804596,0.048804596
5.75,2.97,0.365,-0.26,97.24,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0410424,0.041042484,0.041042484
5.75,2.97,0.365,-0.26,112.28,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0354141,0.03541415,0.03541415
5.75,2.97,0.365,-0.26,127.32,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0314387,0.031438693,0.031438693
5.75,2.97,0.365,-0.26,142.37,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0287436,0.02874364,0.02874364
5.75,2.97,0.365,-0.26,157.42,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0270764,0.027076375,0.027076375
5.75,2.97,0.365,-0.26,172.48,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0262795,0.026279535,0.026279533
5.75,2.97,0.365,-0.26,202.58,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0270764,0.027076375,0.027076375
5.75,2.97,0.365,-0.26,232.68,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0314387,0.031438697,0.031438693
5.75,2.97,0.365,-0.26,247.72,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0354141,0.03541415,0.03541415
5.75,2.97,0.365,-0.26,262.76,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0410424,0.041042484,0.041042484
5.75,2.97,0.365,-0.26,277.79,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0488045,0.048804592,0.04880459
5.75,2.97,0.365,-0.26,292.81,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0592241,0.0592242,0.059224196
5.75,2.97,0.365,-0.26,307.81,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0725781,0.07257823,0.07257823
5.75,2.97,0.365,-0.26,322.77,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.0881993,0.08819948,0.08819948
5.75,2.97,0.365,-0.26,337.61,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.103364,0.10336411,0.10336411
5.75,2.97,0.365,-0.26,352.56,-2.48531,1.9901,1.0976,88.8247,2.76624,0,1.38319,0,0.113342,0.11334196,0.11334196
5.75,2.97,0.365,-0.34,7.48,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.116222,0.116222486,0.116222486
5.75,2.97,0.365,-0.34,22.49,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.098161,0.098161146,0.098161146
5.75,2.97,0.365,-0.34,37.22,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0756264,0.07562656,0.07562656
5.75,2.97,0.365,-0.34,52.07,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0567242,0.056724317,0.056724317
5.75,2.97,0.365,-0.34,67.1,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0430758,0.04307588,0.043075882
5.75,2.97,0.365,-0.34,82.14,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0338178,0.033817872,0.033817872
5.75,2.97,0.365,-0.34,97.19,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0275967,0.02759668,0.027596682
5.75,2.97,0.365,-0.34,112.24,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.023414,0.023414012,0.023414014
5.75,2.97,0.365,-0.34,127.3,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0206125,0.020612529,0.02061253
5.75,2.97,0.365,-0.34,142.35,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0187858,0.01878583,0.018785832
5.75,2.97,0.365,-0.34,157.41,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0176826,0.017682575,0.017682578
5.75,2.97,0.365,-0.34,172.47,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0171629,0.017162934,0.017162938
5.75,2.97,0.365,-0.34,187.53,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0171629,0.01716293,0.017162932
5.75,2.97,0.365,-0.34,202.59,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0176826,0.017682575,0.017682578
5.75,2.97,0.365,-0.34,217.65,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0187858,0.018785827,0.018785827
5.75,2.97,0.365,-0.34,232.7,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0206125,0.020612521,0.020612523
5.75,2.97,0.365,-0.34,247.76,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.023414,0.02341401,0.023414012
5.75,2.97,0.365,-0.34,262.81,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0275967,0.02759668,0.027596682
5.75,2.97,0.365,-0.34,277.86,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0338178,0.03381785,0.03381785
5.75,2.97,0.365,-0.34,292.9,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0430758,0.043075874,0.043075874
5.75,2.97,0.365,-0.34,307.93,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0567242,0.056724273,0.056724273
5.75,2.97,0.365,-0.34,322.78,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.0756264,0.07562647,0.07562647
5.75,2.97,0.365,-0.34,337.51,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.098161,0.098161146,0.098161146
5.75,2.97,0.365,-0.34,352.52,-2.43882,1.81615,0.890842,68.3893,2.42159,0,1.28751,0,0.116222,0.116222486,0.116222486
5.75,2.97,0.365,-0.45,7.76,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.120569,0.12056955,0.12056955
5.75,2.97,0.365,-0.45,22.66,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.087899,0.08789919,0.08789919
5.75,2.97,0.365,-0.45,37.33,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0581473,0.0581474,0.058147397
5.75,2.97,0.365,-0.45,51.94,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0394031,0.039403178,0.039403174
5.75,2.97,0.365,-0.45,67.01,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0280261,0.028026126,0.028026124
5.75,2.97,0.365,-0.45,82.08,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0212662,0.021266202,0.0212662
5.75,2.97,0.365,-0.45,97.15,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0171057,0.01710567,0.017105669
5.75,2.97,0.365,-0.45,112.22,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0144682,0.014468169,0.014468168
5.75,2.97,0.365,-0.45,127.28,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0127731,0.012773057,0.012773056
5.75,2.97,0.365,-0.45,157.42,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0110571,0.011057068,0.011057066
5.75,2.97,0.365,-0.45,172.49,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0107594,0.010759352,0.01075935
5.75,2.97,0.365,-0.45,187.51,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0107594,0.010759352,0.01075935
5.75,2.97,0.365,-0.45,202.58,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0110571,0.011057063,0.011057061
5.75,2.97,0.365,-0.45,217.67,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0116969,0.011696916,0.011696915
5.75,2.97,0.365,-0.45,232.72,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0127731,0.012773057,0.012773056
5.75,2.97,0.365,-0.45,247.78,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0144682,0.014468169,0.014468168
5.75,2.97,0.365,-0.45,262.85,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0171057,0.017105665,0.017105663
5.75,2.97,0.365,-0.45,277.92,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0212662,0.021266202,0.0212662
5.75,2.97,0.365,-0.45,292.99,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0280261,0.028026111,0.02802611
5.75,2.97,0.365,-0.45,308.06,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0394031,0.039403178,0.039403174
5.75,2.97,0.365,-0.45,322.67,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.0581473,0.058147397,0.058147393
5.75,2.97,0.365,-0.45,337.34,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.087899,0.087899186,0.087899186
5.75,2.97,0.365,-0.45,352.24,-2.3407,1.61191,0.664593,51.6716,2.03023,0,1.16668,0,0.120569,0.12056954,0.12056954
5.75,2.44,0.393,-0.21,22.44,-2.40533,2.11182,1.23943,99.3511,2.83737,0,1.37117,0,0.0446836,0.04468362,0.04468359
5.75,2.44,0.393,-0.21,37.41,-2.40533,2.11182,1.23943,99.3511,2.83737,0,1.37117,0,0.0430152,0.043015234,0.0430152
5.75,2.44,0.393,-0.21,52.39,-2.40533,2.11182,1.23943,99.3511,2.83737,0,1.37117,0,0.040833,0.04083305,0.04083302
5.75,2.44,0.393,-0.21,307.61,-2.40533,2.11182,1.23943,99.3511,2.83737,0,1.37117,0,0.040833,0.040833052,0.04083302
5.75,2.44,0.393,-0.21,322.59,-2.40533,2.11182,1.23943,99.3511,2.83737,0,1.37117,0,0.0430152,0.043015227,0.043015193
5.75,2.44,0.393,-0.21,337.56,-2.40533,2.11182,1.23943,99.3511,2.83737,0,1.37117,0,0.0446836,0.04468362,0.04468359
5.75,2.44,0.393,-0.21,352.52,-2.40533,2.11182,1.23943,99.3511,2.83737,0,1.37117,0,0.0455917,0.045591645,0.045591615
5.75,2.48,0.4,-0.26,7.46,-2.36816,1.9901,1.09254,79.3175,2.58278,0,1.29888,0,0.0455857,0.045585725,0.04558572
5.75,2.48,0.4,-0.26,22.38,-2.36816,1.9901,1.09254,79.3175,2.58278,0,1.29888,0,0.0436622,0.043662183,0.04366218
5.75,2.48,0.4,-0.26,37.32,-2.36816,1.9901,1.09254,79.3175,2.58278,0,1.29888,0,0.0403533,0.04035337,0.040353365
5.75,2.48,0.4,-0.26,52.29,-2.36816,1.9901,1.09254,79.3175,2.58278,0,1.29888,0,0.0364203,0.036420375,0.03642037
5.75,2.48,0.4,-0.26,67.27,-2.36816,1.9901,1.09254,79.3175,2.58278,0,1.29888,0,0.03252,0.03252006,0.032520056
5.75,2.48,0.4,-0.26,262.71,-2.36816,1.9901,1.09254,79.3175,2.58278,0,1.29888,0,0.0261552,0.026155192,0.026155189
5.75,2.48,0.4,-0.26,277.73,-2.36816,1.9901,1.09254,79.3175,2.58278,0,1.29888,0,0.0290437,0.029043749,0.029043745
5.75,2.48,0.4,-0.26,292.73,-2.36816,1.9901,1.09254,79.3175,2.58278,0,1.29888,0,0.03252,0.032520052,0.03252005
5.75,2.48,0.4,-0.26,307.71,-2.36816,1.9901,1.09254,79.3175,2.58278,0,1.29888,0,0.0364203,0.036420375,0.03642037
5.75,2.48,0.4,-0.26,322.68,-2.36816,1.9901,1.09254,79.3175,2.58278,0,1.29888,0,0.0403533,0.04035335,0.040353347
5.75,2.48,0.4,-0.26,337.62,-2.36816,1.9901,1.09254,79.3175,2.58278,0,1.29888,0,0.0436622,0.043662183,0.04366218
5.75,2.48,0.4,-0.26,352.54,-2.36816,1.9901,1.09254,79.3175,2.58278,0,1.29888,0,0.0455857,0.045585725,0.04558572
5.75,2.48,0.399,-0.34,7.42,-2.32412,1.81615,0.898797,61.2607,2.28592,0,1.21877,0,0.045843,0.04584302,0.045843024
