set,index,k,QQ,xB,t,phi,F,errF,varF,ReH,ReE,ReHtilde,dvcs
157,8,5.75,2.97,0.364,-0.2,127.37,0.0468726,0.0271861,0.58,-2.50044,2.1375,1.28563,0.00630382
157,9,5.75,2.97,0.364,-0.2,247.66,0.0402999,0.0132671,0.32921,-2.50044,2.1375,1.28563,0.00630382
157,10,5.75,2.97,0.364,-0.2,262.68,0.0407618,0.00940008,0.23061,-2.50044,2.1375,1.28563,0.00630382
157,11,5.75,2.97,0.364,-0.2,277.69,0.0744462,0.0207385,0.27857,-2.50044,2.1375,1.28563,0.00630382
157,12,5.75,2.97,0.364,-0.2,292.69,0.0877932,0.019555,0.22274,-2.50044,2.1375,1.28563,0.00630382
157,13,5.75,2.97,0.364,-0.2,307.68,0.0918207,0.0260403,0.2836,-2.50044,2.1375,1.28563,0.00630382
157,14,5.75,2.97,0.364,-0.2,322.65,0.0923192,0.015241,0.16509,-2.50044,2.1375,1.28563,0.00630382
157,15,5.75,2.97,0.364,-0.2,337.6,0.0658402,0.0134354,0.20406,-2.50044,2.1375,1.28563,0.00630382
157,16,5.75,2.97,0.364,-0.2,352.54,0.0729294,0.00975285,0.13373,-2.50044,2.1375,1.28563,0.00630382
158,0,5.75,2.97,0.365,-0.26,7.44,0.125407,0.0213168,0.16998,-2.48531,1.9901,1.0976,0.00553927
158,1,5.75,2.97,0.365,-0.26,22.39,0.111552,0.0146948,0.13173,-2.48531,1.9901,1.0976,0.00553927
158,2,5.75,2.97,0.365,-0.26,37.23,0.084951,0.0118481,0.13947,-2.48531,1.9901,1.0976,0.00553927
158,3,5.75,2.97,0.365,-0.26,52.19,0.0710568,0.00941502,0.1325,-2.48531,1.9901,1.0976,0.00553927
158,4,5.75,2.97,0.365,-0.26,67.19,0.0233415,0.00781285,0.33472,-2.48531,1.9901,1.0976,0.00553927
158,5,5.75,2.97,0.365,-0.26,82.21,0.0457901,0.0101086,0.22076,-2.48531,1.9901,1.0976,0.00553927
158,6,5.75,2.97,0.365,-0.26,97.24,0.0474355,0.0110952,0.2339,-2.48531,1.9901,1.0976,0.00553927
158,7,5.75,2.97,0.365,-0.26,112.28,0.0366664,0.00642505,0.17523,-2.48531,1.9901,1.0976,0.00553927
158,8,5.75,2.97,0.365,-0.26,127.32,0.0278173,0.00615876,0.2214,-2.48531,1.9901,1.0976,0.00553927
158,9,5.75,2.97,0.365,-0.26,142.37,0.0220944,0.00723726,0.32756,-2.48531,1.9901,1.0976,0.00553927
158,10,5.75,2.97,0.365,-0.26,157.42,0.0405425,0.0194778,0.48043,-2.48531,1.9901,1.0976,0.00553927
158,11,5.75,2.97,0.365,-0.26,172.48,0.0263713,0.0136482,0.51754,-2.48531,1.9901,1.0976,0.00553927
158,12,5.75,2.97,0.365,-0.26,202.58,0.0430355,0.0213258,0.49554,-2.48531,1.9901,1.0976,0.00553927
158,13,5.75,2.97,0.365,-0.26,232.68,0.0372455,0.00913483,0.24526,-2.48531,1.9901,1.0976,0.00553927
158,14,5.75,2.97,0.365,-0.26,247.72,0.0375992,0.00689344,0.18334,-2.48531,1.9901,1.0976,0.00553927
158,15,5.75,2.97,0.365,-0.26,262.76,0.0477204,0.0129499,0.27137,-2.48531,1.9901,1.0976,0.00553927
158,16,5.75,2.97,0.365,-0.26,277.79,0.0400091,0.0065991,0.16494,-2.48531,1.9901,1.0976,0.00553927
158,17,5.75,2.97,0.365,-0.26,292.81,0.056034,0.0135216,0.24131,-2.48531,1.9901,1.0976,0.00553927
158,18,5.75,2.97,0.365,-0.26,307.81,0.0567236,0.00874847,0.15423,-2.48531,1.9901,1.0976,0.00553927
158,19,5.75,2.97,0.365,-0.26,322.77,0.095341,0.0110338,0.11573,-2.48531,1.9901,1.0976,0.00553927
158,20,5.75,2.97,0.365,-0.26,337.61,0.0886656,0.0142397,0.1606,-2.48531,1.9901,1.0976,0.00553927
158,21,5.75,2.97,0.365,-0.26,352.56,0.116197,0.0119206,0.10259,-2.48531,1.9901,1.0976,0.00553927
159,0,5.75,2.97,0.365,-0.34,7.48,0.118388,0.0191541,0.16179,-2.43882,1.81615,0.890842,0.00473495
159,1,5.75,2.97,0.365,-0.34,22.49,0.0966978,0.010366,0.1072,-2.43882,1.81615,0.890842,0.00473495
159,2,5.75,2.97,0.365,-0.34,37.22,0.0851722,0.0108203,0.12704,-2.43882,1.81615,0.890842,0.00473495
159,3,5.75,2.97,0.365,-0.34,52.07,0.0559518,0.00931262,0.16644,-2.43882,1.81615,0.890842,0.00473495
159,4,5.75,2.97,0.365,-0.34,67.1,0.04709,0.0089019,0.18904,-2.43882,1.81615,0.890842,0.00473495
159,5,5.75,2.97,0.365,-0.34,82.14,0.0449321,0.0106983,0.2381,-2.43882,1.81615,0.890842,0.00473495
159,6,5.75,2.97,0.365,-0.34,97.19,0.0365908,0.00720766,0.19698,-2.43882,1.81615,0.890842,0.00473495
159,7,5.75,2.97,0.365,-0.34,112.24,0.0187055,0.00337671,0.18052,-2.43882,1.81615,0.890842,0.00473495
159,8,5.75,2.97,0.365,-0.34,127.3,0.0140504,0.00447041,0.31817,-2.43882,1.81615,0.890842,0.00473495
159,9,5.75,2.97,0.365,-0.34,142.35,0.0372615,0.0183856,0.49342,-2.43882,1.81615,0.890842,0.00473495
159,10,5.75,2.97,0.365,-0.34,157.41,0.00760087,0.00352794,0.46415,-2.43882,1.81615,0.890842,0.00473495
159,11,5.75,2.97,0.365,-0.34,172.47,0.0188184,0.0102203,0.5431,-2.43882,1.81615,0.890842,0.00473495
159,12,5.75,2.97,0.365,-0.34,187.53,0.016165,0.0117621,0.72763,-2.43882,1.81615,0.890842,0.00473495
159,13,5.75,2.97,0.365,-0.34,202.59,-0.00075385,-0.000460693,0.61112,-2.43882,1.81615,0.890842,0.00473495
159,14,5.75,2.97,0.365,-0.34,217.65,0.0159216,0.00454577,0.28551,-2.43882,1.81615,0.890842,0.00473495
159,15,5.75,2.97,0.365,-0.34,232.7,0.0266005,0.0092011,0.3459,-2.43882,1.81615,0.890842,0.00473495
159,16,5.75,2.97,0.365,-0.34,247.76,0.016487,0.00434448,0.26351,-2.43882,1.81615,0.890842,0.00473495
159,17,5.75,2.97,0.365,-0.34,262.81,0.0312792,0.00906909,0.28994,-2.43882,1.81615,0.890842,0.00473495
159,18,5.75,2.97,0.365,-0.34,277.86,0.0235844,0.00471052,0.19973,-2.43882,1.81615,0.890842,0.00473495
159,19,5.75,2.97,0.365,-0.34,292.9,0.0378938,0.00747417,0.19724,-2.43882,1.81615,0.890842,0.00473495
159,20,5.75,2.97,0.365,-0.34,307.93,0.0748633,0.0105475,0.14089,-2.43882,1.81615,0.890842,0.00473495
159,21,5.75,2.97,0.365,-0.34,322.78,0.0601686,0.0108045,0.17957,-2.43882,1.81615,0.890842,0.00473495
159,22,5.75,2.97,0.365,-0.34,337.51,0.105728,0.0123331,0.11665,-2.43882,1.81615,0.890842,0.00473495
159,23,5.75,2.97,0.365,-0.34,352.52,0.126203,0.0120903,0.0958,-2.43882,1.81615,0.890842,0.00473495
160,0,5.75,2.97,0.365,-0.45,7.76,0.110009,0.0116423,0.10583,-2.3407,1.61191,0.664593,0.00390599
160,1,5.75,2.97,0.365,-0.45,22.66,0.0878646,0.0101774,0.11583,-2.3407,1.61191,0.664593,0.00390599
160,2,5.75,2.97,0.365,-0.45,37.33,0.0440476,0.00676615,0.15361,-2.3407,1.61191,0.664593,0.00390599
160,3,5.75,2.97,0.365,-0.45,51.94,0.0414304,0.00642172,0.155,-2.3407,1.61191,0.664593,0.00390599
160,4,5.75,2.97,0.365,-0.45,67.01,0.0252748,0.00361404,0.14299,-2.3407,1.61191,0.664593,0.00390599
160,5,5.75,2.97,0.365,-0.45,82.08,0.0265444,0.0070133,0.26421,-2.3407,1.61191,0.664593,0.00390599
160,6,5.75,2.97,0.365,-0.45,97.15,0.0181413,0.00414675,0.22858,-2.3407,1.61191,0.664593,0.00390599
160,7,5.75,2.97,0.365,-0.45,112.22,0.0176257,0.00404475,0.22948,-2.3407,1.61191,0.664593,0.00390599
160,8,5.75,2.97,0.365,-0.45,127.28,0.0140012,0.00391459,0.27959,-2.3407,1.61191,0.664593,0.00390599
160,9,5.75,2.97,0.365,-0.45,157.42,0.0123769,0.00503195,0.40656,-2.3407,1.61191,0.664593,0.00390599
160,10,5.75,2.97,0.365,-0.45,172.49,0.0153725,0.0114926,0.74761,-2.3407,1.61191,0.664593,0.00390599
160,11,5.75,2.97,0.365,-0.45,187.51,0.00628253,0.00374614,0.59628,-2.3407,1.61191,0.664593,0.00390599
160,12,5.75,2.97,0.365,-0.45,202.58,0.00979251,0.00391093,0.39938,-2.3407,1.61191,0.664593,0.00390599
160,13,5.75,2.97,0.365,-0.45,217.67,0.00762538,0.0031672,0.41535,-2.3407,1.61191,0.664593,0.00390599
160,14,5.75,2.97,0.365,-0.45,232.72,0.00992059,0.00328282,0.33091,-2.3407,1.61191,0.664593,0.00390599
160,15,5.75,2.97,0.365,-0.45,247.78,0.023221,0.00741331,0.31925,-2.3407,1.61191,0.664593,0.00390599
160,16,5.75,2.97,0.365,-0.45,262.85,0.0223212,0.00527538,0.23634,-2.3407,1.61191,0.664593,0.00390599
160,17,5.75,2.97,0.365,-0.45,277.92,0.0200955,0.0040197,0.20003,-2.3407,1.61191,0.664593,0.00390599
160,18,5.75,2.97,0.365,-0.45,292.99,0.0346125,0.00735308,0.21244,-2.3407,1.61191,0.664593,0.00390599
160,19,5.75,2.97,0.365,-0.45,308.06,0.0513975,0.00981383,0.19094,-2.3407,1.61191,0.664593,0.00390599
160,20,5.75,2.97,0.365,-0.45,322.67,0.0493606,0.00580037,0.11751,-2.3407,1.61191,0.664593,0.00390599
160,21,5.75,2.97,0.365,-0.45,337.34,0.0785513,0.00686695,0.08742,-2.3407,1.61191,0.664593,0.00390599
160,22,5.75,2.97,0.365,-0.45,352.24,0.120486,0.0104967,0.08712,-2.3407,1.61191,0.664593,0.00390599
161,0,5.75,2.44,0.393,-0.21,22.44,0.0530558,0.0334342,0.63017,-2.40533,2.11182,1.23943,0.0113965
161,1,5.75,2.44,0.393,-0.21,37.41,0.0270043,0.0172498,0.63878,-2.40533,2.11182,1.23943,0.0113965
161,2,5.75,2.44,0.393,-0.21,52.39,0.0280734,0.0152076,0.54171,-2.40533,2.11182,1.23943,0.0113965
161,3,5.75,2.44,0.393,-0.21,307.61,0.0373723,0.0196705,0.52634,-2.40533,2.11182,1.23943,0.0113965
161,4,5.75,2.44,0.393,-0.21,322.59,0.0321836,0.0134228,0.41707,-2.40533,2.11182,1.23943,0.0113965
161,5,5.75,2.44,0.393,-0.21,337.56,0.0619099,0.0219353,0.35431,-2.40533,2.11182,1.23943,0.0113965
161,6,5.75,2.44,0.393,-0.21,352.52,0.0762132,0.0353416,0.46372,-2.40533,2.11182,1.23943,0.0113965
162,0,5.75,2.48,0.4,-0.26,7.46,0.0525299,0.009821,0.18696,-2.36816,1.9901,1.09254,0.00980468
162,1,5.75,2.48,0.4,-0.26,22.38,0.0483666,0.00996013,0.20593,-2.36816,1.9901,1.09254,0.00980468
162,2,5.75,2.48,0.4,-0.26,37.32,0.0464938,0.00970139,0.20866,-2.36816,1.9901,1.09254,0.00980468
162,3,5.75,2.48,0.4,-0.26,52.29,0.0272375,0.00577599,0.21206,-2.36816,1.9901,1.09254,0.00980468
162,4,5.75,2.48,0.4,-0.26,67.27,0.0333752,0.0136515,0.40903,-2.36816,1.9901,1.09254,0.00980468
162,5,5.75,2.48,0.4,-0.26,262.71,0.040195,0.0203865,0.50719,-2.36816,1.9901,1.09254,0.00980468
162,6,5.75,2.48,0.4,-0.26,277.73,0.00934857,0.0043325,0.46344,-2.36816,1.9901,1.09254,0.00980468
162,7,5.75,2.48,0.4,-0.26,292.73,0.0444661,0.0151518,0.34075,-2.36816,1.9901,1.09254,0.00980468
162,8,5.75,2.48,0.4,-0.26,307.71,0.0326119,0.0108999,0.33423,-2.36816,1.9901,1.09254,0.00980468
162,9,5.75,2.48,0.4,-0.26,322.68,0.0453848,0.012651,0.27875,-2.36816,1.9901,1.09254,0.00980468
162,10,5.75,2.48,0.4,-0.26,337.62,0.0337418,0.00488142,0.14467,-2.36816,1.9901,1.09254,0.00980468
162,11,5.75,2.48,0.4,-0.26,352.54,0.0434924,0.00702707,0.16157,-2.36816,1.9901,1.09254,0.00980468
163,0,5.75,2.48,0.399,-0.34,7.42,0.03322,0.00682771,0.20553,-2.32412,1.81615,0.898797,0.00848686
163,1,5.75,2.48,0.399,-0.34,22.29,0.0194442,0.00450892,0.23189,-2.32412,1.81615,0.898797,0.00848686
163,2,5.75,2.48,0.399,-0.34,37.21,0.02929,0.00479214,0.16361,-2.32412,1.81615,0.898797,0.00848686
163,3,5.75,2.48,0.399,-0.34,52.17,0.0290732,0.00447989,0.15409,-2.32412,1.81615,0.898797,0.00848686
163,4,5.75,2.48,0.399,-0.34,67.16,0.0160819,0.0059614,0.37069,-2.32412,1.81615,0.898797,0.00848686
163,5,5.75,2.48,0.399,-0.34,82.18,0.0180739,0.009284,0.51367,-2.32412,1.81615,0.898797,0.00848686
163,6,5.75,2.48,0.399,-0.34,292.84,0.0266883,0.00856935,0.32109,-2.32412,1.81615,0.898797,0.00848686
163,7,5.75,2.48,0.399,-0.34,307.83,0.0231706,0.00523909,0.22611,-2.32412,1.81615,0.898797,0.00848686
163,8,5.75,2.48,0.399,-0.34,322.79,0.0332936,0.00490647,0.14737,-2.32412,1.81615,0.898797,0.00848686
163,9,5.75,2.48,0.399,-0.34,337.71,0.0423105,0.00586127,0.13853,-2.32412,1.81615,0.898797,0.00848686
163,10,5.75,2.48,0.399,-0.34,352.58,0.0365025,0.00439198,0.12032,-2.32412,1.81615,0.898797,0.00848686
164,0,5.75,2.48,0.399,-0.45,7.37,0.0443888,0.00598272,0.13478,-2.23122,1.61191,0.684863,0.00710207
164,1,5.75,2.48,0.399,-0.45,22.16,0.0300168,0.00692968,0.23086,-2.23122,1.61191,0.684863,0.00710207
164,2,5.75,2.48,0.399,-0.45,37.06,0.0361303,0.0112387,0.31106,-2.23122,1.61191,0.684863,0.00710207
164,3,5.75,2.48,0.399,-0.45,52.04,0.0224487,0.00499238,0.22239,-2.23122,1.61191,0.684863,0.00710207
164,4,5.75,2.48,0.399,-0.45,67.06,0.0151886,0.00299702,0.19732,-2.23122,1.61191,0.684863,0.00710207
164,5,5.75,2.48,0.399,-0.45,292.94,0.0173755,0.00477217,0.27465,-2.23122,1.61191,0.684863,0.00710207
164,6,5.75,2.48,0.399,-0.45,307.96,0.0154535,0.00379121,0.24533,-2.23122,1.61191,0.684863,0.00710207
164,7,5.75,2.48,0.399,-0.45,322.94,0.0212276,0.0035259,0.1661,-2.23122,1.61191,0.684863,0.00710207
164,8,5.75,2.48,0.399,-0.45,337.84,0.033882,0.00420984,0.12425,-2.23122,1.61191,0.684863,0.00710207
164,9,5.75,2.48,0.399,-0.45,352.63,0.0435072,0.0045626,0.10487,-2.23122,1.61191,0.684863,0.00710207
165,0,5.75,3.12,0.391,-0.21,7.48,0.0531264,0.0166296,0.31302,-2.41172,2.11182,1.24032,0.00527107
165,1,5.75,3.12,0.391,-0.21,22.45,0.0766103,0.028758,0.37538,-2.41172,2.11182,1.24032,0.00527107
165,2,5.75,3.12,0.391,-0.21,37.42,0.0629575,0.0202868,0.32223,-2.41172,2.11182,1.24032,0.00527107
165,3,5.75,3.12,0.391,-0.21,52.4,0.0587212,0.0274169,0.4669,-2.41172,2.11182,1.24032,0.00527107
165,4,5.75,3.12,0.391,-0.21,67.39,0.0759216,0.0258779,0.34085,-2.41172,2.11182,1.24032,0.00527107
165,5,5.75,3.12,0.391,-0.21,82.39,0.0360323,0.0190423,0.52848,-2.41172,2.11182,1.24032,0.00527107
165,6,5.75,3.12,0.391,-0.21,292.61,0.0333077,0.0137108,0.41164,-2.41172,2.11182,1.24032,0.00527107
165,7,5.75,3.12,0.391,-0.21,307.6,0.0396947,0.0190634,0.48025,-2.41172,2.11182,1.24032,0.00527107
165,8,5.75,3.12,0.391,-0.21,322.58,0.0684949,0.0231026,0.33729,-2.41172,2.11182,1.24032,0.00527107
165,9,5.75,3.12,0.391,-0.21,337.55,0.0501076,0.0189713,0.37861,-2.41172,2.11182,1.24032,0.00527107
165,10,5.75,3.12,0.391,-0.21,352.52,0.0411385,0.0235929,0.5735,-2.41172,2.11182,1.24032,0.00527107
166,0,5.75,3.18,0.399,-0.26,7.46,0.0558944,0.0101465,0.18153,-2.37141,1.9901,1.09269,0.00449259
166,1,5.75,3.18,0.399,-0.26,22.38,0.0405615,0.00672388,0.16577,-2.37141,1.9901,1.09269,0.00449259
166,2,5.75,3.18,0.399,-0.26,37.33,0.0475216,0.00688873,0.14496,-2.37141,1.9901,1.09269,0.00449259
166,3,5.75,3.18,0.399,-0.26,52.3,0.0464384,0.00976134,0.2102,-2.37141,1.9901,1.09269,0.00449259
166,4,5.75,3.18,0.399,-0.26,67.29,0.0531437,0.0094447,0.17772,-2.37141,1.9901,1.09269,0.00449259
166,5,5.75,3.18,0.399,-0.26,82.29,0.0274053,0.0048891,0.1784,-2.37141,1.9901,1.09269,0.00449259
166,6,5.75,3.18,0.399,-0.26,97.31,0.0411206,0.0100754,0.24502,-2.37141,1.9901,1.09269,0.00449259
166,7,5.75,3.18,0.399,-0.26,232.63,0.0188836,0.0128946,0.68285,-2.37141,1.9901,1.09269,0.00449259
166,8,5.75,3.18,0.399,-0.26,247.66,0.0283029,0.00856785,0.30272,-2.37141,1.9901,1.09269,0.00449259
166,9,5.75,3.18,0.399,-0.26,262.69,0.0250151,0.00723563,0.28925,-2.37141,1.9901,1.09269,0.00449259
166,10,5.75,3.18,0.399,-0.26,277.71,0.0423563,0.0109372,0.25822,-2.37141,1.9901,1.09269,0.00449259
166,11,5.75,3.18,0.399,-0.26,292.71,0.0352604,0.00796251,0.22582,-2.37141,1.9901,1.09269,0.00449259
166,12,5.75,3.18,0.399,-0.26,307.7,0.0230939,0.00600742,0.26013,-2.37141,1.9901,1.09269,0.00449259
166,13,5.75,3.18,0.399,-0.26,322.67,0.0546837,0.00843714,0.15429,-2.37141,1.9901,1.09269,0.00449259
166,14,5.75,3.18,0.399,-0.26,337.62,0.0438902,0.00834661,0.19017,-2.37141,1.9901,1.09269,0.00449259
166,15,5.75,3.18,0.399,-0.26,352.54,0.0545378,0.00727098,0.13332,-2.37141,1.9901,1.09269,0.00449259
167,0,5.75,3.18,0.4,-0.34,7.46,0.0559565,0.00791393,0.14143,-2.32085,1.81615,0.899007,0.00388168
167,1,5.75,3.18,0.4,-0.34,22.33,0.0522446,0.00711362,0.13616,-2.32085,1.81615,0.899007,0.00388168
167,2,5.75,3.18,0.4,-0.34,37.19,0.0372265,0.00453531,0.12183,-2.32085,1.81615,0.899007,0.00388168
167,3,5.75,3.18,0.4,-0.34,52.17,0.0375937,0.00475823,0.12657,-2.32085,1.81615,0.899007,0.00388168
167,4,5.75,3.18,0.4,-0.34,67.17,0.0358005,0.00671689,0.18762,-2.32085,1.81615,0.899007,0.00388168
167,5,5.75,3.18,0.4,-0.34,82.2,0.0235886,0.00432544,0.18337,-2.32085,1.81615,0.899007,0.00388168
167,6,5.75,3.18,0.4,-0.34,97.23,0.0157202,0.00370556,0.23572,-2.32085,1.81615,0.899007,0.00388168
167,7,5.75,3.18,0.4,-0.34,112.27,0.0168407,0.00399883,0.23745,-2.32085,1.81615,0.899007,0.00388168
167,8,5.75,3.18,0.4,-0.34,127.32,0.0176584,0.00727666,0.41208,-2.32085,1.81615,0.899007,0.00388168
167,9,5.75,3.18,0.4,-0.34,157.43,0.0260518,0.0185486,0.71199,-2.32085,1.81615,0.899007,0.00388168
167,10,5.75,3.18,0.4,-0.34,202.57,0.00628346,0.00402506,0.64058,-2.32085,1.81615,0.899007,0.00388168
167,11,5.75,3.18,0.4,-0.34,217.63,0.0137297,0.00415736,0.3028,-2.32085,1.81615,0.899007,0.00388168
167,12,5.75,3.18,0.4,-0.34,232.68,0.0158717,0.00869105,0.54758,-2.32085,1.81615,0.899007,0.00388168
167,13,5.75,3.18,0.4,-0.34,247.73,0.0191885,0.00466684,0.24321,-2.32085,1.81615,0.899007,0.00388168
167,14,5.75,3.18,0.4,-0.34,262.77,0.016924,0.00388914,0.2298,-2.32085,1.81615,0.899007,0.00388168
167,15,5.75,3.18,0.4,-0.34,277.8,0.028461,0.00532249,0.18701,-2.32085,1.81615,0.899007,0.00388168
167,16,5.75,3.18,0.4,-0.34,292.83,0.0289627,0.00503343,0.17379,-2.32085,1.81615,0.899007,0.00388168
167,17,5.75,3.18,0.4,-0.34,307.83,0.0381848,0.00725206,0.18992,-2.32085,1.81615,0.899007,0.00388168
167,18,5.75,3.18,0.4,-0.34,322.81,0.0475018,0.00575295,0.12111,-2.32085,1.81615,0.899007,0.00388168
167,19,5.75,3.18,0.4,-0.34,337.67,0.0570687,0.0060898,0.10671,-2.32085,1.81615,0.899007,0.00388168
167,20,5.75,3.18,0.4,-0.34,352.54,0.0541811,0.00576757,0.10645,-2.32085,1.81615,0.899007,0.00388168
168,0,5.75,3.18,0.4,-0.45,7.52,0.0615525,0.00702684,0.11416,-2.22808,1.61191,0.685424,0.00323994
168,1,5.75,3.18,0.4,-0.45,22.49,0.0537251,0.00657435,0.12237,-2.22808,1.61191,0.685424,0.00323994
168,2,5.75,3.18,0.4,-0.45,37.08,0.038521,0.00409786,0.10638,-2.22808,1.61191,0.685424,0.00323994
168,3,5.75,3.18,0.4,-0.45,52.03,0.0299218,0.00418188,0.13976,-2.22808,1.61191,0.685424,0.00323994
168,4,5.75,3.18,0.4,-0.45,67.07,0.018904,0.0036723,0.19426,-2.22808,1.61191,0.685424,0.00323994
168,5,5.75,3.18,0.4,-0.45,82.12,0.0190662,0.00463366,0.24303,-2.22808,1.61191,0.685424,0.00323994
168,6,5.75,3.18,0.4,-0.45,97.18,0.0158721,0.00353868,0.22295,-2.22808,1.61191,0.685424,0.00323994
168,7,5.75,3.18,0.4,-0.45,112.24,0.0168037,0.00449265,0.26736,-2.22808,1.61191,0.685424,0.00323994
168,8,5.75,3.18,0.4,-0.45,127.29,0.0124482,0.00295446,0.23734,-2.22808,1.61191,0.685424,0.00323994
168,9,5.75,3.18,0.4,-0.45,142.34,0.0113251,0.0053433,0.47181,-2.22808,1.61191,0.685424,0.00323994
168,10,5.75,3.18,0.4,-0.45,157.41,-0.00234901,-0.00127659,0.54346,-2.22808,1.61191,0.685424,0.00323994
168,11,5.75,3.18,0.4,-0.45,172.46,0.00714069,0.0036254,0.50771,-2.22808,1.61191,0.685424,0.00323994
168,12,5.75,3.18,0.4,-0.45,202.59,0.00514516,0.00268896,0.52262,-2.22808,1.61191,0.685424,0.00323994
168,13,5.75,3.18,0.4,-0.45,232.71,0.00586523,0.00279214,0.47605,-2.22808,1.61191,0.685424,0.00323994
168,14,5.75,3.18,0.4,-0.45,247.76,0.0112913,0.00321328,0.28458,-2.22808,1.61191,0.685424,0.00323994
168,15,5.75,3.18,0.4,-0.45,262.82,0.0111334,0.00213894,0.19212,-2.22808,1.61191,0.685424,0.00323994
168,16,5.75,3.18,0.4,-0.45,277.88,0.0140916,0.00385829,0.2738,-2.22808,1.61191,0.685424,0.00323994
168,17,5.75,3.18,0.4,-0.45,292.93,0.0225926,0.00388615,0.17201,-2.22808,1.61191,0.685424,0.00323994
168,18,5.75,3.18,0.4,-0.45,307.97,0.0275123,0.00395187,0.14364,-2.22808,1.61191,0.685424,0.00323994
168,19,5.75,3.18,0.4,-0.45,322.92,0.0369056,0.00419137,0.11357,-2.22808,1.61191,0.685424,0.00323994
168,20,5.75,3.18,0.4,-0.45,337.51,0.0372407,0.00470313,0.12629,-2.22808,1.61191,0.685424,0.00323994
168,21,5.75,3.18,0.4,-0.45,352.48,0.0633268,0.00565445,0.08929,-2.22808,1.61191,0.685424,0.00323994
169,0,5.75,2.81,0.433,-0.27,7.48,0.0107478,0.00473141,0.44022,-2.25881,1.96702,1.06251,0.00646219
169,1,5.75,2.81,0.433,-0.27,22.44,0.0277599,0.0130485,0.47005,-2.25881,1.96702,1.06251,0.00646219
169,2,5.75,2.81,0.433,-0.27,37.41,0.00617263,0.00276861,0.44853,-2.25881,1.96702,1.06251,0.00646219
169,3,5.75,2.81,0.433,-0.27,67.37,-0.0102923,-0.00888997,0.86375,-2.25881,1.96702,1.06251,0.00646219
169,4,5.75,2.81,0.433,-0.27,82.38,0.0151034,0.0112764,0.74661,-2.25881,1.96702,1.06251,0.00646219
169,5,5.75,2.81,0.433,-0.27,307.61,-0.00219327,-0.00104139,0.47481,-2.25881,1.96702,1.06251,0.00646219
169,6,5.75,2.81,0.433,-0.27,322.59,0.0157967,0.00882056,0.55838,-2.25881,1.96702,1.06251,0.00646219
169,7,5.75,2.81,0.433,-0.27,337.56,0.0103555,0.00409799,0.39573,-2.25881,1.96702,1.06251,0.00646219
169,8,5.75,2.81,0.433,-0.27,352.52,0.025833,0.0147535,0.57111,-2.25881,1.96702,1.06251,0.00646219
170,0,5.75,2.96,0.449,-0.34,7.46,0.0239559,0.00374646,0.15639,-2.16619,1.81615,0.907682,0.00487662
170,1,5.75,2.96,0.449,-0.34,22.38,0.0196232,0.00360302,0.18361,-2.16619,1.81615,0.907682,0.00487662
170,2,5.75,2.96,0.449,-0.34,37.33,0.0199166,0.00643366,0.32303,-2.16619,1.81615,0.907682,0.00487662
170,3,5.75,2.96,0.449,-0.34,52.3,0.0114559,0.00262937,0.22952,-2.16619,1.81615,0.907682,0.00487662
170,4,5.75,2.96,0.449,-0.34,67.29,0.0204125,0.0048639,0.23828,-2.16619,1.81615,0.907682,0.00487662
170,5,5.75,2.96,0.449,-0.34,97.32,0.0245029,0.0221605,0.9044,-2.16619,1.81615,0.907682,0.00487662
170,6,5.75,2.96,0.449,-0.34,292.71,0.0119065,0.00337275,0.28327,-2.16619,1.81615,0.907682,0.00487662
170,7,5.75,2.96,0.449,-0.34,307.7,0.015284,0.00316317,0.20696,-2.16619,1.81615,0.907682,0.00487662
170,8,5.75,2.96,0.449,-0.34,322.67,0.0188698,0.00419854,0.2225,-2.16619,1.81615,0.907682,0.00487662
170,9,5.75,2.96,0.449,-0.34,337.62,0.0189515,0.00284765,0.15026,-2.16619,1.81615,0.907682,0.00487662
171,0,5.75,3.05,0.461,-0.45,7.42,0.0136956,0.00220554,0.16104,-2.04342,1.61191,0.71621,0.00377848
171,1,5.75,3.05,0.461,-0.45,22.29,0.0195637,0.00530137,0.27098,-2.04342,1.61191,0.71621,0.00377848
171,2,5.75,3.05,0.461,-0.45,37.22,0.0160506,0.00232461,0.14483,-2.04342,1.61191,0.71621,0.00377848
171,3,5.75,3.05,0.461,-0.45,52.19,0.0124355,0.00210372,0.16917,-2.04342,1.61191,0.71621,0.00377848
171,4,5.75,3.05,0.461,-0.45,67.19,0.0114381,0.0030367,0.26549,-2.04342,1.61191,0.71621,0.00377848
171,5,5.75,3.05,0.461,-0.45,82.22,0.00592313,0.00218433,0.36878,-2.04342,1.61191,0.71621,0.00377848
171,6,5.75,3.05,0.461,-0.45,97.25,0.0123704,0.00947351,0.76582,-2.04342,1.61191,0.71621,0.00377848
171,7,5.75,3.05,0.461,-0.45,262.75,0.00201082,0.000951136,0.47301,-2.04342,1.61191,0.71621,0.00377848
171,8,5.75,3.05,0.461,-0.45,277.78,0.00792003,0.00216138,0.2729,-2.04342,1.61191,0.71621,0.00377848
171,9,5.75,3.05,0.461,-0.45,292.81,0.0146087,0.0028503,0.19511,-2.04342,1.61191,0.71621,0.00377848
171,10,5.75,3.05,0.461,-0.45,307.81,0.0126725,0.00224708,0.17732,-2.04342,1.61191,0.71621,0.00377848
