set,k,QQ,x_b,t,phi_x,F,sigmaF,Mean F Prediction,Std Dev Prediction,ReH_pred,ReH_std,ReE_pred,ReE_std,ReHt_pred,ReHt_std,dvcs_pred,dvcs_std
124,5.75,1.94,0.275,-0.34,337.6,0.3271,0.03699,0.3635337,0.017596448,-4.9619403,5.691089,-6.081958,7.73474,18.995333,22.84729,0.040806998,0.03867414
124,5.75,1.94,0.275,-0.34,352.1,0.5466,0.05146,0.52175856,0.029406378,-4.9619403,5.691089,-6.081958,7.73474,18.995333,22.84729,0.040806998,0.03867414
125,5.75,1.94,0.275,-0.45,9.6,0.0,0.0,0.55980587,0.05219514,1.2310663,2.2197967,3.1682928,5.791528,-7.762417,12.065843,0.0037829746,0.017279381
125,5.75,1.94,0.275,-0.45,23.78,0.2723,0.03657,0.30120337,0.022211768,1.2310663,2.2197967,3.1682928,5.791528,-7.762417,12.065843,0.0037829746,0.017279381
125,5.75,1.94,0.275,-0.45,36.63,0.1771,0.01754,0.17000493,0.008820684,1.2310663,2.2197967,3.1682928,5.791528,-7.762417,12.065843,0.0037829746,0.017279381
125,5.75,1.94,0.275,-0.45,51.76,0.0984,0.01054,0.09703983,0.0049634627,1.2310663,2.2197967,3.1682928,5.791528,-7.762417,12.065843,0.0037829746,0.017279381
125,5.75,1.94,0.275,-0.45,66.87,0.0628,0.01135,0.06249767,0.0050901407,1.2310663,2.2197967,3.1682928,5.791528,-7.762417,12.065843,0.0037829746,0.017279381
125,5.75,1.94,0.275,-0.45,81.97,0.0461,0.01369,0.04446979,0.0051758843,1.2310663,2.2197967,3.1682928,5.791528,-7.762417,12.065843,0.0037829746,0.017279381
125,5.75,1.94,0.275,-0.45,97.06,0.026,0.01026,0.034277413,0.005157508,1.2310663,2.2197967,3.1682928,5.791528,-7.762417,12.065843,0.0037829746,0.017279381
125,5.75,1.94,0.275,-0.45,112.14,0.0346,0.0139,0.028160496,0.0052264193,1.2310663,2.2197967,3.1682928,5.791528,-7.762417,12.065843,0.0037829746,0.017279381
125,5.75,1.94,0.275,-0.45,127.22,0.0,0.0,0.024351748,0.005407968,1.2310663,2.2197967,3.1682928,5.791528,-7.762417,12.065843,0.0037829746,0.017279381
125,5.75,1.94,0.275,-0.45,142.31,0.0,0.0,0.021972178,0.005636935,1.2310663,2.2197967,3.1682928,5.791528,-7.762417,12.065843,0.0037829746,0.017279381
125,5.75,1.94,0.275,-0.45,157.37,0.0,0.0,0.020573502,0.0058354726,1.2310663,2.2197967,3.1682928,5.791528,-7.762417,12.065843,0.0037829746,0.017279381
125,5.75,1.94,0.275,-0.45,172.45,0.0,0.0,0.019921133,0.0059486646,1.2310663,2.2197967,3.1682928,5.791528,-7.762417,12.065843,0.0037829746,0.017279381
125,5.75,1.94,0.275,-0.45,187.55,0.0,0.0,0.019921133,0.0059486646,1.2310663,2.2197967,3.1682928,5.791528,-7.762417,12.065843,0.0037829746,0.017279381
125,5.75,1.94,0.275,-0.45,202.63,0.0,0.0,0.020573499,0.0058354726,1.2310663,2.2197967,3.1682928,5.791528,-7.762417,12.065843,0.0037829746,0.017279381
125,5.75,1.94,0.275,-0.45,217.69,0.0,0.0,0.02197217,0.0056369365,1.2310663,2.2197967,3.1682928,5.791528,-7.762417,12.065843,0.0037829746,0.017279381
125,5.75,1.94,0.275,-0.45,232.78,0.0,0.0,0.024351748,0.005407968,1.2310663,2.2197967,3.1682928,5.791528,-7.762417,12.065843,0.0037829746,0.017279381
125,5.75,1.94,0.275,-0.45,247.86,0.0156,0.01113,0.02816049,0.0052264193,1.2310663,2.2197967,3.1682928,5.791528,-7.762417,12.065843,0.0037829746,0.017279381
125,5.75,1.94,0.275,-0.45,262.94,0.0339,0.0073,0.03427741,0.005157508,1.2310663,2.2197967,3.1682928,5.791528,-7.762417,12.065843,0.0037829746,0.017279381
125,5.75,1.94,0.275,-0.45,278.03,0.0393,0.00742,0.04446979,0.0051758843,1.2310663,2.2197967,3.1682928,5.791528,-7.762417,12.065843,0.0037829746,0.017279381
125,5.75,1.94,0.275,-0.45,293.13,0.0706,0.00929,0.06249768,0.0050901426,1.2310663,2.2197967,3.1682928,5.791528,-7.762417,12.065843,0.0037829746,0.017279381
125,5.75,1.94,0.275,-0.45,308.24,0.0993,0.01177,0.097039804,0.004963464,1.2310663,2.2197967,3.1682928,5.791528,-7.762417,12.065843,0.0037829746,0.017279381
125,5.75,1.94,0.275,-0.45,323.37,0.1604,0.02181,0.17000493,0.008820684,1.2310663,2.2197967,3.1682928,5.791528,-7.762417,12.065843,0.0037829746,0.017279381
125,5.75,1.94,0.275,-0.45,336.22,0.3264,0.02643,0.30120334,0.022211753,1.2310663,2.2197967,3.1682928,5.791528,-7.762417,12.065843,0.0037829746,0.017279381
125,5.75,1.94,0.275,-0.45,350.4,0.0,0.0,0.55980587,0.05219514,1.2310663,2.2197967,3.1682928,5.791528,-7.762417,12.065843,0.0037829746,0.017279381
