#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,F1,F2
147.0,4.0,5.75,2.23,0.335,-0.34,67.04,0.0515,0.00842,0.16353,0.51603,0.74472
147.0,5.0,5.75,2.23,0.335,-0.34,82.08,0.0405,0.00904,0.22328,0.51603,0.74472
147.0,18.0,5.75,2.23,0.335,-0.34,277.92,0.0392,0.00878,0.22394,0.51603,0.74472
147.0,19.0,5.75,2.23,0.335,-0.34,292.96,0.0596,0.014,0.2349,0.51603,0.74472
147.0,20.0,5.75,2.23,0.335,-0.34,307.98,0.0697,0.01324,0.18993,0.51603,0.74472
147.0,21.0,5.75,2.23,0.335,-0.34,322.96,0.0895,0.01202,0.13432,0.51603,0.74472
147.0,22.0,5.75,2.23,0.335,-0.34,337.87,0.1336,0.01248,0.09345,0.51603,0.74472
147.0,23.0,5.75,2.23,0.335,-0.34,352.65,0.1451,0.018,0.12406,0.51603,0.74472
148.0,0.0,5.75,2.23,0.335,-0.45,7.4,0.1367,0.01247,0.09125,0.4413,0.59989
148.0,1.0,5.75,2.23,0.335,-0.45,21.94,0.1001,0.01138,0.11373,0.4413,0.59989
148.0,2.0,5.75,2.23,0.335,-0.45,36.86,0.0675,0.009,0.13337,0.4413,0.59989
148.0,3.0,5.75,2.23,0.335,-0.45,51.89,0.0509,0.00651,0.12793,0.4413,0.59989
148.0,4.0,5.75,2.23,0.335,-0.45,66.95,0.0231,0.00734,0.31756,0.4413,0.59989
148.0,5.0,5.75,2.23,0.335,-0.45,82.02,0.027,0.00764,0.28284,0.4413,0.59989
148.0,6.0,5.75,2.23,0.335,-0.45,97.1,0.016,0.00873,0.54572,0.4413,0.59989
148.0,18.0,5.75,2.23,0.335,-0.45,277.98,0.0203,0.00794,0.39115,0.4413,0.59989
148.0,19.0,5.75,2.23,0.335,-0.45,293.05,0.0381,0.00644,0.1689,0.4413,0.59989
148.0,20.0,5.75,2.23,0.335,-0.45,308.11,0.0561,0.00899,0.16032,0.4413,0.59989
148.0,21.0,5.75,2.23,0.335,-0.45,323.14,0.0648,0.00785,0.12117,0.4413,0.59989
148.0,22.0,5.75,2.23,0.335,-0.45,338.06,0.0849,0.00884,0.10414,0.4413,0.59989
148.0,23.0,5.75,2.23,0.335,-0.45,352.6,0.1266,0.01568,0.12384,0.4413,0.59989
149.0,1.0,5.75,2.77,0.333,-0.16,22.42,0.2397,0.07579,0.31617,0.69877,1.12704
149.0,2.0,5.75,2.77,0.333,-0.16,37.37,0.2072,0.06575,0.31733,0.69877,1.12704
149.0,22.0,5.75,2.77,0.333,-0.16,337.58,0.1969,0.07114,0.36131,0.69877,1.12704
149.0,23.0,5.75,2.77,0.333,-0.16,352.53,0.1336,0.04951,0.37062,0.69877,1.12704
150.0,0.0,5.75,2.78,0.335,-0.2,7.5,0.2191,0.024,0.10952,0.64892,1.01978
150.0,1.0,5.75,2.78,0.335,-0.2,22.42,0.1642,0.02018,0.12291,0.64892,1.01978
150.0,2.0,5.75,2.78,0.335,-0.2,37.29,0.1781,0.02045,0.11482,0.64892,1.01978
150.0,3.0,5.75,2.78,0.335,-0.2,52.22,0.1218,0.02065,0.16951,0.64892,1.01978
150.0,4.0,5.75,2.78,0.335,-0.2,67.22,0.1078,0.02468,0.22896,0.64892,1.01978
150.0,5.0,5.75,2.78,0.335,-0.2,82.23,0.0878,0.01882,0.21437,0.64892,1.01978
150.0,6.0,5.75,2.78,0.335,-0.2,97.25,0.0621,0.01315,0.21174,0.64892,1.01978
150.0,7.0,5.75,2.78,0.335,-0.2,112.29,0.0506,0.01337,0.2642,0.64892,1.01978
150.0,8.0,5.75,2.78,0.335,-0.2,127.33,0.0568,0.0176,0.30988,0.64892,1.01978
150.0,9.0,5.75,2.78,0.335,-0.2,142.37,0.0565,0.02115,0.37426,0.64892,1.01978
150.0,10.0,5.75,2.78,0.335,-0.2,157.42,0.0674,0.02186,0.32426,0.64892,1.01978
150.0,11.0,5.75,2.78,0.335,-0.2,172.48,0.048,0.01851,0.38573,0.64892,1.01978
150.0,12.0,5.75,2.78,0.335,-0.2,187.52,0.0766,0.06797,0.88727,0.64892,1.01978
150.0,13.0,5.75,2.78,0.335,-0.2,202.58,0.0402,0.01346,0.3349,0.64892,1.01978
150.0,14.0,5.75,2.78,0.335,-0.2,217.63,0.0535,0.0242,0.45234,0.64892,1.01978
150.0,15.0,5.75,2.78,0.335,-0.2,232.67,0.0796,0.01722,0.21631,0.64892,1.01978
150.0,16.0,5.75,2.78,0.335,-0.2,247.71,0.0563,0.01414,0.25119,0.64892,1.01978
150.0,17.0,5.75,2.78,0.335,-0.2,262.75,0.0688,0.01107,0.16089,0.64892,1.01978
150.0,18.0,5.75,2.78,0.335,-0.2,277.77,0.0958,0.01904,0.19874,0.64892,1.01978
150.0,19.0,5.75,2.78,0.335,-0.2,292.78,0.1318,0.02609,0.19797,0.64892,1.01978
150.0,20.0,5.75,2.78,0.335,-0.2,307.78,0.1475,0.02882,0.1954,0.64892,1.01978
150.0,21.0,5.75,2.78,0.335,-0.2,322.71,0.1478,0.02052,0.13882,0.64892,1.01978
150.0,22.0,5.75,2.78,0.335,-0.2,337.58,0.1841,0.02289,0.12432,0.64892,1.01978
150.0,23.0,5.75,2.78,0.335,-0.2,352.5,0.2272,0.03282,0.14446,0.64892,1.01978
151.0,0.0,5.75,2.78,0.335,-0.26,7.6,0.2001,0.02569,0.12839,0.58528,0.88573
151.0,1.0,5.75,2.78,0.335,-0.26,22.58,0.2173,0.03019,0.13893,0.58528,0.88573
151.0,2.0,5.75,2.78,0.335,-0.26,37.36,0.1552,0.01437,0.09258,0.58528,0.88573
151.0,3.0,5.75,2.78,0.335,-0.26,52.11,0.1303,0.01341,0.10289,0.58528,0.88573
151.0,4.0,5.75,2.78,0.335,-0.26,67.13,0.0834,0.01301,0.15604,0.58528,0.88573
151.0,5.0,5.75,2.78,0.335,-0.26,82.16,0.0731,0.01499,0.20511,0.58528,0.88573
151.0,6.0,5.75,2.78,0.335,-0.26,97.2,0.0595,0.01108,0.1862,0.58528,0.88573
151.0,7.0,5.75,2.78,0.335,-0.26,112.25,0.0407,0.00717,0.17615,0.58528,0.88573
151.0,8.0,5.75,2.78,0.335,-0.26,127.3,0.0274,0.00577,0.21061,0.58528,0.88573
151.0,9.0,5.75,2.78,0.335,-0.26,142.36,0.0315,0.01185,0.37607,0.58528,0.88573
151.0,10.0,5.75,2.78,0.335,-0.26,157.41,0.0243,0.0075,0.30867,0.58528,0.88573
151.0,11.0,5.75,2.78,0.335,-0.26,172.47,0.0246,0.00698,0.28388,0.58528,0.88573
151.0,12.0,5.75,2.78,0.335,-0.26,187.53,0.0241,0.0092,0.38161,0.58528,0.88573
151.0,13.0,5.75,2.78,0.335,-0.26,202.59,0.0295,0.00577,0.19558,0.58528,0.88573
151.0,14.0,5.75,2.78,0.335,-0.26,217.64,0.0396,0.00732,0.18497,0.58528,0.88573
151.0,15.0,5.75,2.78,0.335,-0.26,232.7,0.0363,0.00763,0.21025,0.58528,0.88573
151.0,16.0,5.75,2.78,0.335,-0.26,247.75,0.0428,0.0083,0.19394,0.58528,0.88573
151.0,17.0,5.75,2.78,0.335,-0.26,262.8,0.0518,0.00994,0.19181,0.58528,0.88573
151.0,18.0,5.75,2.78,0.335,-0.26,277.84,0.0515,0.0096,0.18645,0.58528,0.88573
151.0,19.0,5.75,2.78,0.335,-0.26,292.87,0.0794,0.01494,0.18816,0.58528,0.88573
151.0,20.0,5.75,2.78,0.335,-0.26,307.89,0.1288,0.01711,0.13286,0.58528,0.88573
151.0,21.0,5.75,2.78,0.335,-0.26,322.64,0.1681,0.02288,0.1361,0.58528,0.88573
151.0,22.0,5.75,2.78,0.335,-0.26,337.42,0.2025,0.01874,0.09254,0.58528,0.88573
151.0,23.0,5.75,2.78,0.335,-0.26,352.4,0.2432,0.032,0.13159,0.58528,0.88573
152.0,0.0,5.75,2.78,0.335,-0.34,7.72,0.3152,0.04714,0.14956,0.51603,0.74472
152.0,1.0,5.75,2.78,0.335,-0.34,22.73,0.2019,0.02164,0.10717,0.51603,0.74472
152.0,2.0,5.75,2.78,0.335,-0.34,37.54,0.1318,0.0151,0.11459,0.51603,0.74472
152.0,3.0,5.75,2.78,0.335,-0.34,51.99,0.1066,0.0158,0.14817,0.51603,0.74472
152.0,4.0,5.75,2.78,0.335,-0.34,67.04,0.0699,0.01323,0.18929,0.51603,0.74472
152.0,5.0,5.75,2.78,0.335,-0.34,82.1,0.053,0.00948,0.1788,0.51603,0.74472
152.0,6.0,5.75,2.78,0.335,-0.34,97.16,0.0351,0.01239,0.35293,0.51603,0.74472
152.0,7.0,5.75,2.78,0.335,-0.34,112.22,0.03,0.00773,0.25779,0.51603,0.74472
152.0,8.0,5.75,2.78,0.335,-0.34,127.28,0.0207,0.00519,0.25051,0.51603,0.74472
152.0,9.0,5.75,2.78,0.335,-0.34,142.35,0.0142,0.00516,0.36348,0.51603,0.74472
152.0,10.0,5.75,2.78,0.335,-0.34,157.41,0.0217,0.00645,0.2974,0.51603,0.74472
152.0,11.0,5.75,2.78,0.335,-0.34,172.47,0.0169,0.00858,0.50743,0.51603,0.74472
152.0,12.0,5.75,2.78,0.335,-0.34,187.53,0.0092,0.0058,0.63053,0.51603,0.74472
152.0,13.0,5.75,2.78,0.335,-0.34,202.59,0.0188,0.00434,0.23076,0.51603,0.74472
152.0,14.0,5.75,2.78,0.335,-0.34,217.65,0.0222,0.0056,0.25213,0.51603,0.74472
152.0,15.0,5.75,2.78,0.335,-0.34,232.72,0.0273,0.00761,0.27861,0.51603,0.74472
152.0,16.0,5.75,2.78,0.335,-0.34,247.78,0.0306,0.01093,0.35717,0.51603,0.74472
152.0,17.0,5.75,2.78,0.335,-0.34,262.84,0.0353,0.00728,0.20633,0.51603,0.74472
152.0,18.0,5.75,2.78,0.335,-0.34,277.9,0.0561,0.0087,0.15504,0.51603,0.74472
152.0,19.0,5.75,2.78,0.335,-0.34,292.96,0.0589,0.00829,0.14079,0.51603,0.74472
152.0,20.0,5.75,2.78,0.335,-0.34,308.01,0.0883,0.0115,0.13021,0.51603,0.74472
152.0,21.0,5.75,2.78,0.335,-0.34,322.46,0.138,0.01325,0.09598,0.51603,0.74472
152.0,22.0,5.75,2.78,0.335,-0.34,337.27,0.1855,0.01776,0.09574,0.51603,0.74472
152.0,23.0,5.75,2.78,0.335,-0.34,352.28,0.2703,0.02596,0.09602,0.51603,0.74472
153.0,1.0,5.75,2.78,0.335,-0.45,23.43,0.1654,0.02395,0.14478,0.4413,0.59989
153.0,2.0,5.75,2.78,0.335,-0.45,37.7,0.0994,0.01004,0.10106,0.4413,0.59989
153.0,3.0,5.75,2.78,0.335,-0.45,51.87,0.0646,0.00787,0.1219,0.4413,0.59989
153.0,4.0,5.75,2.78,0.335,-0.45,66.97,0.0468,0.00721,0.15414,0.4413,0.59989
153.0,5.0,5.75,2.78,0.335,-0.45,82.05,0.0243,0.00592,0.24363,0.4413,0.59989
153.0,6.0,5.75,2.78,0.335,-0.45,97.13,0.0215,0.00584,0.27169,0.4413,0.59989
153.0,7.0,5.75,2.78,0.335,-0.45,112.2,0.0149,0.00504,0.33858,0.4413,0.59989
153.0,8.0,5.75,2.78,0.335,-0.45,127.27,0.014,0.00439,0.3138,0.4413,0.59989
153.0,9.0,5.75,2.78,0.335,-0.45,142.34,0.0111,0.00578,0.52073,0.4413,0.59989
153.0,10.0,5.75,2.78,0.335,-0.45,157.41,0.0097,0.00358,0.36956,0.4413,0.59989
153.0,11.0,5.75,2.78,0.335,-0.45,172.48,0.0112,0.00456,0.4073,0.4413,0.59989
153.0,12.0,5.75,2.78,0.335,-0.45,187.52,0.0153,0.00548,0.35805,0.4413,0.59989
153.0,13.0,5.75,2.78,0.335,-0.45,202.59,0.0085,0.00403,0.47425,0.4413,0.59989
153.0,14.0,5.75,2.78,0.335,-0.45,217.66,0.0094,0.0034,0.36139,0.4413,0.59989
153.0,15.0,5.75,2.78,0.335,-0.45,232.73,0.0149,0.00614,0.41208,0.4413,0.59989
153.0,16.0,5.75,2.78,0.335,-0.45,247.8,0.0191,0.00517,0.27089,0.4413,0.59989
153.0,17.0,5.75,2.78,0.335,-0.45,262.87,0.02,0.00361,0.18028,0.4413,0.59989
153.0,18.0,5.75,2.78,0.335,-0.45,277.95,0.0257,0.004,0.15564,0.4413,0.59989
153.0,19.0,5.75,2.78,0.335,-0.45,293.03,0.043,0.01217,0.28312,0.4413,0.59989
153.0,20.0,5.75,2.78,0.335,-0.45,308.13,0.0635,0.00877,0.1381,0.4413,0.59989
153.0,21.0,5.75,2.78,0.335,-0.45,322.3,0.1034,0.0119,0.1151,0.4413,0.59989
153.0,22.0,5.75,2.78,0.335,-0.45,336.57,0.1834,0.02353,0.1283,0.4413,0.59989
154.0,0.0,5.75,2.35,0.365,-0.2,7.46,0.0647,0.0141,0.21798,0.64892,1.01978
154.0,1.0,5.75,2.35,0.365,-0.2,22.4,0.0645,0.01405,0.21776,0.64892,1.01978
154.0,2.0,5.75,2.35,0.365,-0.2,37.35,0.0493,0.01748,0.35464,0.64892,1.01978
154.0,3.0,5.75,2.35,0.365,-0.2,52.31,0.0535,0.01506,0.28155,0.64892,1.01978
154.0,4.0,5.75,2.35,0.365,-0.2,67.29,0.0396,0.01996,0.5041,0.64892,1.01978
154.0,5.0,5.75,2.35,0.365,-0.2,82.29,0.0289,0.02477,0.85715,0.64892,1.01978
154.0,6.0,5.75,2.35,0.365,-0.2,97.3,0.0638,0.02998,0.46995,0.64892,1.01978
154.0,7.0,5.75,2.35,0.365,-0.2,112.32,0.0426,0.02777,0.65184,0.64892,1.01978
154.0,17.0,5.75,2.35,0.365,-0.2,262.7,0.0545,0.03397,0.62333,0.64892,1.01978
154.0,18.0,5.75,2.35,0.365,-0.2,277.71,0.0538,0.02247,0.41772,0.64892,1.01978
154.0,19.0,5.75,2.35,0.365,-0.2,292.71,0.0972,0.02418,0.24872,0.64892,1.01978
154.0,20.0,5.75,2.35,0.365,-0.2,307.69,0.0503,0.01234,0.24527,0.64892,1.01978
154.0,21.0,5.75,2.35,0.365,-0.2,322.65,0.0773,0.02038,0.26369,0.64892,1.01978
154.0,22.0,5.75,2.35,0.365,-0.2,337.6,0.0627,0.01135,0.18096,0.64892,1.01978
154.0,23.0,5.75,2.35,0.365,-0.2,352.54,0.0791,0.0228,0.28827,0.64892,1.01978
155.0,0.0,5.75,2.35,0.365,-0.26,7.44,0.0751,0.01316,0.17529,0.58528,0.88573
155.0,1.0,5.75,2.35,0.365,-0.26,22.32,0.0539,0.01352,0.25092,0.58528,0.88573
155.0,2.0,5.75,2.35,0.365,-0.26,37.24,0.0597,0.00863,0.14458,0.58528,0.88573
155.0,3.0,5.75,2.35,0.365,-0.26,52.2,0.0488,0.01246,0.25524,0.58528,0.88573
155.0,4.0,5.75,2.35,0.365,-0.26,67.19,0.0422,0.00914,0.21659,0.58528,0.88573
155.0,5.0,5.75,2.35,0.365,-0.26,82.2,0.0322,0.0119,0.36968,0.58528,0.88573
155.0,6.0,5.75,2.35,0.365,-0.26,97.22,0.0383,0.02318,0.60525,0.58528,0.88573
155.0,7.0,5.75,2.35,0.365,-0.26,112.26,0.0406,0.02187,0.53862,0.58528,0.88573
155.0,17.0,5.75,2.35,0.365,-0.26,262.78,0.0439,0.01797,0.40944,0.58528,0.88573
155.0,18.0,5.75,2.35,0.365,-0.26,277.8,0.0417,0.01239,0.29702,0.58528,0.88573
155.0,19.0,5.75,2.35,0.365,-0.26,292.81,0.0371,0.01614,0.43509,0.58528,0.88573
155.0,20.0,5.75,2.35,0.365,-0.26,307.8,0.0512,0.01146,0.2238,0.58528,0.88573
155.0,21.0,5.75,2.35,0.365,-0.26,322.76,0.0659,0.0144,0.21844,0.58528,0.88573
155.0,22.0,5.75,2.35,0.365,-0.26,337.68,0.0879,0.01062,0.12085,0.58528,0.88573
155.0,23.0,5.75,2.35,0.365,-0.26,352.56,0.1017,0.01235,0.12143,0.58528,0.88573
156.0,0.0,5.75,2.35,0.365,-0.34,7.39,0.0945,0.01562,0.16533,0.51603,0.74472
156.0,1.0,5.75,2.35,0.365,-0.34,22.22,0.0897,0.02022,0.22546,0.51603,0.74472
156.0,2.0,5.75,2.35,0.365,-0.34,37.12,0.061,0.01335,0.21878,0.51603,0.74472
156.0,3.0,5.75,2.35,0.365,-0.34,52.09,0.0415,0.01057,0.25465,0.51603,0.74472
156.0,4.0,5.75,2.35,0.365,-0.34,67.09,0.0433,0.00772,0.17837,0.51603,0.74472
156.0,5.0,5.75,2.35,0.365,-0.34,82.12,0.0384,0.01309,0.34079,0.51603,0.74472
156.0,6.0,5.75,2.35,0.365,-0.34,97.17,0.022,0.01208,0.54923,0.51603,0.74472
156.0,18.0,5.75,2.35,0.365,-0.34,277.88,0.0278,0.01304,0.46913,0.51603,0.74472
156.0,19.0,5.75,2.35,0.365,-0.34,292.91,0.0289,0.00667,0.23082,0.51603,0.74472
156.0,20.0,5.75,2.35,0.365,-0.34,307.91,0.0427,0.01247,0.29199,0.51603,0.74472
156.0,21.0,5.75,2.35,0.365,-0.34,322.88,0.0722,0.00965,0.13371,0.51603,0.74472
156.0,22.0,5.75,2.35,0.365,-0.34,337.78,0.068,0.00793,0.11665,0.51603,0.74472
156.0,23.0,5.75,2.35,0.365,-0.34,352.61,0.0762,0.01072,0.14064,0.51603,0.74472
157.0,0.0,5.75,2.35,0.365,-0.45,7.31,0.08,0.00879,0.10983,0.4413,0.59989
157.0,1.0,5.75,2.35,0.365,-0.45,22.05,0.0637,0.01504,0.23607,0.4413,0.59989
157.0,2.0,5.75,2.35,0.365,-0.45,36.96,0.0497,0.00721,0.14512,0.4413,0.59989
157.0,3.0,5.75,2.35,0.365,-0.45,51.96,0.034,0.00538,0.15811,0.4413,0.59989
157.0,4.0,5.75,2.35,0.365,-0.45,67.0,0.0208,0.00497,0.23884,0.4413,0.59989
157.0,18.0,5.75,2.35,0.365,-0.45,277.95,0.0175,0.0084,0.48014,0.4413,0.59989
157.0,19.0,5.75,2.35,0.365,-0.45,293.0,0.014,0.00386,0.2759,0.4413,0.59989
157.0,20.0,5.75,2.35,0.365,-0.45,308.04,0.0376,0.00921,0.24491,0.4413,0.59989
157.0,21.0,5.75,2.35,0.365,-0.45,323.04,0.0541,0.0075,0.13864,0.4413,0.59989
157.0,22.0,5.75,2.35,0.365,-0.45,337.95,0.0703,0.00716,0.10183,0.4413,0.59989
157.0,23.0,5.75,2.35,0.365,-0.45,352.69,0.0787,0.00842,0.10701,0.4413,0.59989
158.0,0.0,5.75,2.97,0.364,-0.2,7.46,0.0971,0.02665,0.2745,0.64892,1.01978
158.0,1.0,5.75,2.97,0.364,-0.2,22.4,0.0833,0.01463,0.17566,0.64892,1.01978
158.0,2.0,5.75,2.97,0.364,-0.2,37.35,0.0628,0.01356,0.21591,0.64892,1.01978
158.0,3.0,5.75,2.97,0.364,-0.2,52.32,0.0704,0.01679,0.23848,0.64892,1.01978
158.0,4.0,5.75,2.97,0.364,-0.2,67.31,0.0751,0.01462,0.19473,0.64892,1.01978
158.0,5.0,5.75,2.97,0.364,-0.2,82.31,0.0664,0.01692,0.25489,0.64892,1.01978
158.0,6.0,5.75,2.97,0.364,-0.2,97.32,0.0468,0.01885,0.40282,0.64892,1.01978
158.0,7.0,5.75,2.97,0.364,-0.2,112.34,0.0538,0.0196,0.36436,0.64892,1.01978
158.0,8.0,5.75,2.97,0.364,-0.2,127.37,0.033,0.01914,0.58,0.64892,1.01978
158.0,16.0,5.75,2.97,0.364,-0.2,247.66,0.039,0.01284,0.32921,0.64892,1.01978
158.0,17.0,5.75,2.97,0.364,-0.2,262.68,0.0739,0.01704,0.23061,0.64892,1.01978
158.0,18.0,5.75,2.97,0.364,-0.2,277.69,0.0693,0.01931,0.27857,0.64892,1.01978
158.0,19.0,5.75,2.97,0.364,-0.2,292.69,0.0715,0.01593,0.22274,0.64892,1.01978
158.0,20.0,5.75,2.97,0.364,-0.2,307.68,0.0799,0.02266,0.2836,0.64892,1.01978
158.0,21.0,5.75,2.97,0.364,-0.2,322.65,0.1113,0.01837,0.16509,0.64892,1.01978
158.0,22.0,5.75,2.97,0.364,-0.2,337.6,0.106,0.02163,0.20406,0.64892,1.01978
158.0,23.0,5.75,2.97,0.364,-0.2,352.54,0.1418,0.01896,0.13373,0.64892,1.01978
159.0,0.0,5.75,2.97,0.365,-0.26,7.44,0.1149,0.01953,0.16998,0.58528,0.88573
159.0,1.0,5.75,2.97,0.365,-0.26,22.39,0.104,0.0137,0.13173,0.58528,0.88573
159.0,2.0,5.75,2.97,0.365,-0.26,37.23,0.1053,0.01469,0.13947,0.58528,0.88573
159.0,3.0,5.75,2.97,0.365,-0.26,52.19,0.0695,0.00921,0.1325,0.58528,0.88573
159.0,4.0,5.75,2.97,0.365,-0.26,67.19,0.0732,0.0245,0.33472,0.58528,0.88573
159.0,5.0,5.75,2.97,0.365,-0.26,82.21,0.0395,0.00872,0.22076,0.58528,0.88573
159.0,6.0,5.75,2.97,0.365,-0.26,97.24,0.039,0.00912,0.2339,0.58528,0.88573
159.0,7.0,5.75,2.97,0.365,-0.26,112.28,0.0369,0.00647,0.17523,0.58528,0.88573
159.0,8.0,5.75,2.97,0.365,-0.26,127.32,0.0282,0.00624,0.2214,0.58528,0.88573
159.0,9.0,5.75,2.97,0.365,-0.26,142.37,0.0333,0.01091,0.32756,0.58528,0.88573
159.0,10.0,5.75,2.97,0.365,-0.26,157.42,0.0265,0.01273,0.48043,0.58528,0.88573
159.0,11.0,5.75,2.97,0.365,-0.26,172.48,0.03,0.01553,0.51754,0.58528,0.88573
159.0,13.0,5.75,2.97,0.365,-0.26,202.58,0.0243,0.01204,0.49554,0.58528,0.88573
159.0,15.0,5.75,2.97,0.365,-0.26,232.68,0.0301,0.00738,0.24526,0.58528,0.88573
159.0,16.0,5.75,2.97,0.365,-0.26,247.72,0.0322,0.0059,0.18334,0.58528,0.88573
159.0,17.0,5.75,2.97,0.365,-0.26,262.76,0.032,0.00868,0.27137,0.58528,0.88573
159.0,18.0,5.75,2.97,0.365,-0.26,277.79,0.0527,0.00869,0.16494,0.58528,0.88573
159.0,19.0,5.75,2.97,0.365,-0.26,292.81,0.0633,0.01528,0.24131,0.58528,0.88573
159.0,20.0,5.75,2.97,0.365,-0.26,307.81,0.0847,0.01306,0.15423,0.58528,0.88573
159.0,21.0,5.75,2.97,0.365,-0.26,322.77,0.1058,0.01224,0.11573,0.58528,0.88573
159.0,22.0,5.75,2.97,0.365,-0.26,337.61,0.1255,0.02016,0.1606,0.58528,0.88573
159.0,23.0,5.75,2.97,0.365,-0.26,352.56,0.1404,0.0144,0.10259,0.58528,0.88573
160.0,0.0,5.75,2.97,0.365,-0.34,7.48,0.1472,0.02382,0.16179,0.51603,0.74472
160.0,1.0,5.75,2.97,0.365,-0.34,22.49,0.1167,0.01251,0.1072,0.51603,0.74472
160.0,2.0,5.75,2.97,0.365,-0.34,37.22,0.0785,0.00997,0.12704,0.51603,0.74472
160.0,3.0,5.75,2.97,0.365,-0.34,52.07,0.06,0.00999,0.16644,0.51603,0.74472
160.0,4.0,5.75,2.97,0.365,-0.34,67.1,0.0427,0.00807,0.18904,0.51603,0.74472
160.0,5.0,5.75,2.97,0.365,-0.34,82.14,0.0398,0.00948,0.2381,0.51603,0.74472
160.0,6.0,5.75,2.97,0.365,-0.34,97.19,0.028,0.00552,0.19698,0.51603,0.74472
160.0,7.0,5.75,2.97,0.365,-0.34,112.24,0.0232,0.00419,0.18052,0.51603,0.74472
160.0,8.0,5.75,2.97,0.365,-0.34,127.3,0.0165,0.00525,0.31817,0.51603,0.74472
160.0,9.0,5.75,2.97,0.365,-0.34,142.35,0.0102,0.00503,0.49342,0.51603,0.74472
160.0,10.0,5.75,2.97,0.365,-0.34,157.41,0.0098,0.00455,0.46415,0.51603,0.74472
160.0,11.0,5.75,2.97,0.365,-0.34,172.47,0.0112,0.00608,0.5431,0.51603,0.74472
160.0,12.0,5.75,2.97,0.365,-0.34,187.53,0.0088,0.0064,0.72763,0.51603,0.74472
160.0,13.0,5.75,2.97,0.365,-0.34,202.59,0.0131,0.00801,0.61112,0.51603,0.74472
160.0,14.0,5.75,2.97,0.365,-0.34,217.65,0.0137,0.00391,0.28551,0.51603,0.74472
160.0,15.0,5.75,2.97,0.365,-0.34,232.7,0.0164,0.00567,0.3459,0.51603,0.74472
160.0,16.0,5.75,2.97,0.365,-0.34,247.76,0.014,0.00369,0.26351,0.51603,0.74472
160.0,17.0,5.75,2.97,0.365,-0.34,262.81,0.0243,0.00705,0.28994,0.51603,0.74472
160.0,18.0,5.75,2.97,0.365,-0.34,277.86,0.0318,0.00635,0.19973,0.51603,0.74472
160.0,19.0,5.75,2.97,0.365,-0.34,292.9,0.0362,0.00714,0.19724,0.51603,0.74472
160.0,20.0,5.75,2.97,0.365,-0.34,307.93,0.0663,0.00934,0.14089,0.51603,0.74472
160.0,21.0,5.75,2.97,0.365,-0.34,322.78,0.0909,0.01632,0.17957,0.51603,0.74472
160.0,22.0,5.75,2.97,0.365,-0.34,337.51,0.1219,0.01422,0.11665,0.51603,0.74472
160.0,23.0,5.75,2.97,0.365,-0.34,352.52,0.1358,0.01301,0.0958,0.51603,0.74472
161.0,0.0,5.75,2.97,0.365,-0.45,7.76,0.1401,0.01483,0.10583,0.4413,0.59989
161.0,1.0,5.75,2.97,0.365,-0.45,22.66,0.105,0.01216,0.11583,0.4413,0.59989
161.0,2.0,5.75,2.97,0.365,-0.45,37.33,0.0576,0.00885,0.15361,0.4413,0.59989
161.0,3.0,5.75,2.97,0.365,-0.45,51.94,0.0462,0.00716,0.155,0.4413,0.59989
161.0,4.0,5.75,2.97,0.365,-0.45,67.01,0.0288,0.00412,0.14299,0.4413,0.59989
161.0,5.0,5.75,2.97,0.365,-0.45,82.08,0.0162,0.00428,0.26421,0.4413,0.59989
161.0,6.0,5.75,2.97,0.365,-0.45,97.15,0.0184,0.00421,0.22858,0.4413,0.59989
161.0,7.0,5.75,2.97,0.365,-0.45,112.22,0.013,0.00298,0.22948,0.4413,0.59989
161.0,8.0,5.75,2.97,0.365,-0.45,127.28,0.0126,0.00352,0.27959,0.4413,0.59989
161.0,10.0,5.75,2.97,0.365,-0.45,157.42,0.0108,0.00439,0.40656,0.4413,0.59989
161.0,11.0,5.75,2.97,0.365,-0.45,172.49,0.0053,0.00396,0.74761,0.4413,0.59989
161.0,12.0,5.75,2.97,0.365,-0.45,187.51,0.0045,0.00268,0.59628,0.4413,0.59989
161.0,13.0,5.75,2.97,0.365,-0.45,202.58,0.0073,0.00292,0.39938,0.4413,0.59989
161.0,14.0,5.75,2.97,0.365,-0.45,217.67,0.0082,0.00341,0.41535,0.4413,0.59989
161.0,15.0,5.75,2.97,0.365,-0.45,232.72,0.011,0.00364,0.33091,0.4413,0.59989
161.0,16.0,5.75,2.97,0.365,-0.45,247.78,0.0122,0.00389,0.31925,0.4413,0.59989
161.0,17.0,5.75,2.97,0.365,-0.45,262.85,0.0135,0.00319,0.23634,0.4413,0.59989
161.0,18.0,5.75,2.97,0.365,-0.45,277.92,0.0179,0.00358,0.20003,0.4413,0.59989
161.0,19.0,5.75,2.97,0.365,-0.45,292.99,0.0233,0.00495,0.21244,0.4413,0.59989
161.0,20.0,5.75,2.97,0.365,-0.45,308.06,0.0475,0.00907,0.19094,0.4413,0.59989
161.0,21.0,5.75,2.97,0.365,-0.45,322.67,0.065,0.00764,0.11751,0.4413,0.59989
161.0,22.0,5.75,2.97,0.365,-0.45,337.34,0.1181,0.01032,0.08742,0.4413,0.59989
161.0,23.0,5.75,2.97,0.365,-0.45,352.24,0.1786,0.01556,0.08712,0.4413,0.59989
